id,goals,non_penalty_goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xg,npxg,goals_minus_xg,non_penalty_goals_minus_npxg,non_pen_shots,season,comp
e39f8724,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e3ad3368,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e3d0b0c4,3,3,22,9,206,0,0,0,2,2,0,0,22,18,FRA
e3e05edf,0,0,1,1,30,0,0,0,0,0,0,0,1,18,FRA
e50623a0,0,0,3,1,73,0,0,0,0,0,0,0,3,18,FRA
e54a9890,0,0,15,4,378,1,0,0,0,0,0,0,15,18,FRA
e61bdd69,0,0,1,0,22,0,0,0,0,0,0,0,1,18,FRA
e61d33f1,0,0,6,3,87,0,0,0,0,0,0,0,6,18,FRA
e65dd8dc,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e68f2cb4,2,2,25,6,517,2,0,0,2,2,0,0,25,18,FRA
e6bc67d7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e750cba4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e768de1f,1,1,6,1,163,0,0,0,0,0,0,0,6,18,FRA
e893fc23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
e90af77c,0,0,4,1,82,1,0,0,0,0,0,0,4,18,FRA
e97150c0,0,0,1,0,24,0,0,0,0,0,0,0,1,18,FRA
ea0ff634,9,9,59,28,725,0,0,1,9,9,0,0,58,18,FRA
eacb45fd,1,1,7,1,116,0,0,0,0,0,0,0,7,18,FRA
eaf71a5e,1,1,23,7,476,4,0,0,1,1,0,0,23,18,FRA
eb78322b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
ec1aa15e,0,0,5,1,116,0,0,0,0,0,0,0,5,18,FRA
ec400194,1,1,6,2,102,0,0,0,0,0,0,0,6,18,FRA
ed45c4a5,1,1,28,6,688,3,0,0,1,1,0,0,28,18,FRA
edd1466a,0,0,5,1,122,0,0,0,0,0,0,0,5,18,FRA
ef7cd87a,1,1,41,12,1115,2,0,0,1,1,0,0,41,18,FRA
ef9c1c95,3,3,32,8,444,0,0,0,4,4,-1,-1,32,18,FRA
f00de885,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
f09a8b75,3,0,9,3,254,0,3,4,3,0,0,0,5,18,FRA
f3085377,0,0,2,0,68,0,0,0,0,0,0,0,2,18,FRA
f323d995,1,1,25,7,260,0,0,0,3,3,-2,-2,25,18,FRA
f329ec76,0,0,1,0,17,0,0,0,0,0,0,0,1,18,FRA
f352a2db,0,0,11,4,215,1,0,0,1,1,-1,-1,11,18,FRA
f3600c02,2,2,34,10,731,5,0,0,2,2,0,0,34,18,FRA
f3642ba8,1,1,7,1,123,0,0,0,0,0,0,0,7,18,FRA
f36c432f,8,8,35,15,525,1,0,0,5,5,2,2,35,18,FRA
f449640d,0,0,3,2,51,0,0,0,0,0,0,0,3,18,FRA
f45cf4f7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
f5044e54,5,4,48,20,988,0,1,1,4,3,0,0,47,18,FRA
f51edbf3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
f5a00fa4,1,1,23,4,552,5,0,0,1,1,0,0,23,18,FRA
f6496133,0,0,2,1,47,1,0,0,0,0,0,0,2,18,FRA
f6db3bd5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
f7691f63,5,4,51,17,1320,14,1,1,3,2,1,1,50,18,FRA
f83c8d6c,11,8,70,22,1106,0,3,4,10,7,0,0,66,18,FRA
f86ca403,2,2,20,5,374,0,0,0,1,1,0,0,20,18,FRA
f99fe221,0,0,2,1,46,0,0,0,0,0,0,0,2,18,FRA
fa00f0c9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
fa18c72e,5,5,51,16,1060,1,0,0,5,5,0,0,51,18,FRA
fa27b5a0,0,0,1,0,22,0,0,0,0,0,0,0,1,18,FRA
faf873a7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
fbbb9269,0,0,10,2,238,0,0,0,0,0,0,0,10,18,FRA
fca455cc,0,0,9,1,192,0,0,0,0,0,0,0,9,18,FRA
fcb38f57,0,0,0,0,0,0,0,0,0,0,0,0,0,18,FRA
fcbcbd94,13,11,66,24,950,0,2,2,10,8,2,2,64,18,FRA
fd2bc67d,1,1,21,4,247,2,0,0,2,2,-1,-1,21,18,FRA
fd771f95,4,4,23,9,328,1,0,0,4,4,0,0,23,18,FRA
ff0ab48c,3,3,45,11,1017,5,0,0,2,2,0,0,45,18,FRA
ff16ecad,0,0,5,1,122,0,0,0,0,0,0,0,5,18,FRA
ffa90327,4,4,62,30,1364,10,0,0,3,3,0,0,62,18,FRA
00672021,0,0,2,1,53,1,0,0,0,0,0,0,2,18,CL
008a6e6d,0,0,1,1,15,0,0,0,0,0,0,0,1,18,CL
01b8a2b2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
01eb744d,0,0,10,5,197,0,0,0,0,0,0,0,10,18,CL
02c15616,0,0,1,0,19,0,0,0,0,0,0,0,1,18,CL
02ce2030,0,0,1,0,12,0,0,0,0,0,0,0,1,18,CL
042d286e,0,0,1,1,15,0,0,0,0,0,0,0,1,18,CL
042e8a49,2,2,10,7,228,0,0,0,0,0,1,1,10,18,CL
0442183b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
048a1cbc,1,1,2,1,25,0,0,0,0,0,0,0,2,18,CL
04965583,0,0,2,0,38,0,0,0,0,0,0,0,2,18,CL
04ac8285,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
04f2ed4d,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
05439de2,0,0,9,4,213,2,0,0,0,0,0,0,9,18,CL
0562b7f1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
05a84d52,0,0,10,4,155,0,0,0,0,0,0,0,10,18,CL
05d548d8,1,1,19,4,245,0,0,0,1,1,0,0,19,18,CL
061e8e23,0,0,3,1,49,0,0,0,0,0,0,0,3,18,CL
07802f7f,0,0,2,2,21,0,0,0,0,0,0,0,2,18,CL
08511d65,1,1,16,4,177,0,0,0,1,1,0,0,16,18,CL
089550f5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
08a2c314,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
08aa17d0,0,0,2,1,44,0,0,0,0,0,0,0,2,18,CL
09586899,0,0,20,2,360,1,0,0,1,1,-1,-1,20,18,CL
0a215326,0,0,1,0,21,0,0,0,0,0,0,0,1,18,CL
0aa874f4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
0ab1f153,1,1,5,2,88,1,0,0,1,1,0,0,5,18,CL
0b5a292a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
0be28faf,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
0d267745,1,1,5,1,70,0,0,0,0,0,0,0,5,18,CL
0d82903c,0,0,5,0,76,0,0,0,0,0,0,0,5,18,CL
0d863fdc,0,0,1,0,8,0,0,0,0,0,0,0,1,18,CL
0e34de55,0,0,3,0,97,0,0,0,0,0,0,0,3,18,CL
0e7ccfc4,0,0,3,2,68,0,0,0,0,0,0,0,3,18,CL
0ef05b3e,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
0ef89a37,5,4,13,10,261,2,1,1,2,1,2,2,12,18,CL
0f8bd0a6,0,0,1,1,16,0,0,0,0,0,0,0,1,18,CL
0ff9eabc,0,0,4,1,121,0,0,0,0,0,0,0,4,18,CL
10072610,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
101da2b5,0,0,8,0,219,0,0,0,0,0,0,0,8,18,CL
10d8eff2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
110338ae,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
111c3236,0,0,1,1,32,0,0,0,0,0,0,0,1,18,CL
114b510e,0,0,2,1,66,0,0,0,0,0,0,0,2,18,CL
119b9a8e,0,0,2,0,55,0,0,0,0,0,0,0,2,18,CL
11b9265b,0,0,7,2,125,0,0,0,0,0,0,0,7,18,CL
129af0db,1,1,21,9,281,0,0,0,4,4,-3,-3,21,18,CL
12c50af5,0,0,3,0,78,0,0,0,0,0,0,0,3,18,CL
13c44fc5,0,0,1,0,26,0,0,0,0,0,0,0,1,18,CL
1467af0d,2,2,4,3,93,0,0,0,0,0,1,1,4,18,CL
14a04bea,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
14b8fcdf,0,0,1,0,10,0,0,0,0,0,0,0,1,18,CL
157c5e0b,0,0,2,1,26,0,0,0,0,0,0,0,2,18,CL
15b6e8d7,0,0,2,0,43,1,0,0,0,0,0,0,2,18,CL
16b9d5cf,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
16ceb862,0,0,1,0,16,0,0,0,0,0,0,0,1,18,CL
17370b95,0,0,1,0,17,0,0,0,0,0,0,0,1,18,CL
1840e36d,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
1880614f,1,1,5,2,96,0,0,0,0,0,0,0,5,18,CL
18b896d6,0,0,4,0,39,0,0,0,0,0,0,0,4,18,CL
1932f8f4,0,0,1,0,23,0,0,0,0,0,0,0,1,18,CL
1961b2aa,0,0,2,0,37,0,0,0,0,0,0,0,2,18,CL
19cda00b,1,1,7,2,164,1,0,0,0,0,0,0,7,18,CL
1a2935f6,0,0,6,0,59,0,0,0,0,0,0,0,6,18,CL
1a992676,0,0,4,3,87,0,0,0,0,0,0,0,4,18,CL
1b7ec703,1,1,4,1,24,0,0,0,2,2,-1,-1,4,18,CL
1b84dbe1,1,1,1,1,14,0,0,0,0,0,0,0,1,18,CL
1bebde9d,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
1bf33a9a,0,0,8,1,114,0,0,0,0,0,0,0,8,18,CL
1c8dc17d,0,0,4,3,71,0,0,0,0,0,0,0,4,18,CL
1cb49278,0,0,2,1,16,0,0,0,0,0,0,0,2,18,CL
1ddbb0da,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
1e26e376,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
1f9328da,2,1,23,10,563,0,1,1,1,1,0,0,22,18,CL
1f9a3a04,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
1fbbfbde,0,0,2,1,23,0,0,0,0,0,0,0,2,18,CL
20030c06,1,1,2,1,18,0,0,0,0,0,0,0,2,18,CL
21512407,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
21a66f6a,7,7,32,16,585,1,0,0,4,4,2,2,32,18,CL
22a94b80,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
22ca11f1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
230255f5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2327c29e,0,0,1,0,22,0,0,0,0,0,0,0,1,18,CL
2334478a,0,0,2,2,27,0,0,0,0,0,0,0,2,18,CL
23593121,1,1,2,1,39,0,0,0,0,0,0,0,2,18,CL
244a1281,0,0,2,1,49,0,0,0,0,0,0,0,2,18,CL
2513a588,0,0,2,2,37,0,0,0,0,0,0,0,2,18,CL
2557c196,1,1,6,2,94,0,0,0,1,1,0,0,6,18,CL
2649ff32,0,0,1,1,26,0,0,0,0,0,0,0,1,18,CL
273c483b,1,1,5,4,72,0,0,0,0,0,0,0,5,18,CL
27b89843,2,2,6,3,69,0,0,0,1,1,0,0,6,18,CL
27c8e860,0,0,1,0,5,0,0,0,0,0,0,0,1,18,CL
27ff9bdb,0,0,3,1,70,0,0,0,0,0,0,0,3,18,CL
28b1f3ce,0,0,1,0,16,0,0,0,0,0,0,0,1,18,CL
292a652a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
294450ba,0,0,1,0,27,0,0,0,0,0,0,0,1,18,CL
2946f9a1,1,1,5,2,43,0,0,0,1,1,0,0,5,18,CL
29733c72,0,0,3,0,49,0,0,0,0,0,0,0,3,18,CL
2973d8ff,2,2,5,2,57,0,0,0,1,1,0,0,5,18,CL
2a70dcc9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2acd49b9,0,0,4,2,72,0,0,0,0,0,0,0,4,18,CL
2b114be3,0,0,16,3,264,2,0,0,1,1,-1,-1,16,18,CL
2b1c4abd,0,0,1,0,5,0,0,0,0,0,0,0,1,18,CL
2b622f01,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2baec6ce,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2bea06e0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2c0f8e9e,0,0,1,0,15,0,0,0,0,0,0,0,1,18,CL
2c6e72bf,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2db2fd7b,0,0,2,0,38,0,0,0,0,0,0,0,2,18,CL
2e4f5f03,0,0,3,1,52,0,0,0,0,0,0,0,3,18,CL
2e85c59c,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2f061b36,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2f3452eb,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2f557579,3,3,16,8,358,1,0,0,1,1,2,2,16,18,CL
2f7acede,0,0,1,0,21,0,0,0,0,0,0,0,1,18,CL
2f7af524,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
2f90f6b8,0,0,7,2,152,0,0,1,1,0,-1,0,6,18,CL
2f965a72,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
31c69ef1,0,0,1,0,9,0,0,0,0,0,0,0,1,18,CL
31d7f557,0,0,1,1,30,0,0,0,0,0,0,0,1,18,CL
321f83a2,0,0,7,2,187,0,0,0,0,0,0,0,7,18,CL
32c0491f,0,0,1,0,30,0,0,0,0,0,0,0,1,18,CL
32e73151,0,0,3,0,72,2,0,0,0,0,0,0,3,18,CL
32e7ce92,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
33508c78,1,0,5,2,125,0,1,1,1,0,0,0,4,18,CL
335fa267,0,0,1,1,15,0,0,0,0,0,0,0,1,18,CL
341a40ef,0,0,5,0,51,0,0,0,0,0,0,0,5,18,CL
34269bdf,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
346d51d9,0,0,2,0,44,0,0,0,0,0,0,0,2,18,CL
34c3b935,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
34c3ec17,1,1,7,4,186,3,0,0,0,0,0,0,7,18,CL
352cabbc,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
36b76751,0,0,2,0,37,0,0,0,0,0,0,0,2,18,CL
3708e9fa,0,0,8,1,187,0,0,0,0,0,0,0,8,18,CL
38ac43d3,0,0,5,1,91,0,0,0,0,0,0,0,5,18,CL
38c7feef,2,2,10,5,186,0,0,0,1,1,0,0,10,18,CL
39583cfd,0,0,4,3,56,0,0,0,0,0,0,0,4,18,CL
3b15ef2d,0,0,5,0,45,0,0,0,0,0,0,0,5,18,CL
3b8674e6,0,0,4,0,86,0,0,0,0,0,0,0,4,18,CL
3bb7b8b4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
3bb7f478,8,8,46,17,662,0,0,0,6,6,1,1,46,18,CL
3c1b7c60,0,0,3,1,84,0,0,0,0,0,0,0,3,18,CL
3c6089ab,3,3,23,7,239,0,0,0,4,4,-1,-1,23,18,CL
3ca7254a,1,1,8,3,136,0,0,0,0,0,0,0,8,18,CL
3e587547,0,0,5,0,135,0,0,0,0,0,0,0,5,18,CL
3e6b69c2,0,0,7,1,216,0,0,0,0,0,0,0,7,18,CL
3e975352,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
3e99c613,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
3eb22ec9,1,1,10,4,150,0,0,0,0,0,0,0,10,18,CL
3eed9821,0,0,1,0,6,0,0,0,0,0,0,0,1,18,CL
3ef0fa48,1,1,7,3,107,0,0,0,1,1,0,0,7,18,CL
3f0cc58f,0,0,9,2,174,0,0,0,0,0,0,0,9,18,CL
3f10bd22,0,0,4,1,71,0,0,0,0,0,0,0,4,18,CL
3f359b33,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
3f944dad,0,0,1,0,9,0,0,0,0,0,0,0,1,18,CL
407feb71,0,0,1,1,10,0,0,0,0,0,0,0,1,18,CL
41e7ef1c,3,3,4,3,56,0,0,0,1,1,2,2,4,18,CL
42276181,1,1,6,2,76,0,0,0,1,1,0,0,6,18,CL
42a632ba,0,0,2,1,64,0,0,0,0,0,0,0,2,18,CL
42ec696a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
42fd9c7f,4,4,24,13,324,0,0,0,4,4,0,0,24,18,CL
433dc9a2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
436a9dd0,0,0,2,0,46,0,0,0,0,0,0,0,2,18,CL
44781702,0,0,1,1,19,0,0,0,0,0,0,0,1,18,CL
44c3d1d2,1,1,3,1,43,0,0,0,0,0,0,0,3,18,CL
45af8a54,1,1,9,4,159,1,0,0,1,1,0,0,9,18,CL
45b9b619,1,1,17,6,280,0,0,0,1,1,0,0,17,18,CL
45db685d,1,0,1,0,31,0,1,1,0,0,0,0,0,18,CL
4601e194,0,0,1,1,22,0,0,0,0,0,0,0,1,18,CL
460976a2,1,1,6,3,144,1,0,0,0,0,0,0,6,18,CL
467bae22,0,0,14,2,295,0,0,0,0,0,0,0,14,18,CL
46907171,0,0,2,2,60,0,0,0,0,0,0,0,2,18,CL
46a8347f,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
47fd5136,0,0,1,1,32,1,0,0,0,0,0,0,1,18,CL
489a73e9,1,1,2,1,26,0,0,0,0,0,0,0,2,18,CL
49296448,4,4,7,4,104,0,0,0,1,1,2,2,7,18,CL
49312f11,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
4958bfb2,0,0,5,3,103,0,0,0,0,0,0,0,5,18,CL
49fe9070,3,2,11,6,165,0,1,1,2,1,0,0,10,18,CL
4a5a45c7,0,0,5,1,110,3,0,0,0,0,0,0,5,18,CL
4bd414c1,0,0,2,1,14,0,0,0,0,0,0,0,2,18,CL
4c370d81,10,10,41,18,561,0,0,1,8,7,1,2,40,18,CL
4c45cdc2,1,1,10,7,210,0,0,0,1,1,0,0,10,18,CL
4c5b714f,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
4cde5509,0,0,2,0,43,0,0,0,0,0,0,0,2,18,CL
4d034881,4,3,22,7,385,0,1,2,3,2,0,0,20,18,CL
4d1cea6a,1,1,11,3,225,1,0,0,0,0,0,0,11,18,CL
4d224fe8,1,1,7,5,142,0,0,0,0,0,0,0,7,18,CL
4d425e6e,1,1,5,2,79,0,0,0,0,0,0,0,5,18,CL
4d982baf,1,1,11,3,179,0,0,0,1,1,0,0,11,18,CL
4dbd0916,0,0,2,1,40,1,0,0,0,0,0,0,2,18,CL
4e18cf1c,0,0,3,0,62,0,0,0,0,0,0,0,3,18,CL
4e358a2d,0,0,5,0,57,0,0,0,0,0,0,0,5,18,CL
4f28a6ff,1,1,9,2,90,0,0,0,1,1,0,0,9,18,CL
4f56170e,0,0,1,1,32,0,0,0,0,0,0,0,1,18,CL
4f5a953e,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
4fa7cb9b,0,0,6,1,144,1,0,0,0,0,0,0,6,18,CL
4fdf1fd9,0,0,2,0,20,0,0,0,0,0,0,0,2,18,CL
50310821,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
5070881b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
507c7bdf,1,1,20,6,488,2,0,0,1,1,0,0,20,18,CL
509a4ccb,0,0,8,2,136,0,0,0,0,0,0,0,8,18,CL
518918ad,1,1,7,3,169,0,0,0,0,0,0,0,7,18,CL
51a3c4c8,1,1,4,1,43,0,0,0,0,0,0,0,4,18,CL
51cf8561,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
520c318f,2,2,7,2,77,0,0,0,1,1,0,0,7,18,CL
523057ea,0,0,2,2,29,0,0,0,0,0,0,0,2,18,CL
5271c8f1,0,0,1,1,24,0,0,0,0,0,0,0,1,18,CL
527f063d,7,6,26,9,400,1,1,1,5,4,2,1,25,18,CL
529f49ab,1,1,7,1,200,0,0,0,0,0,0,0,7,18,CL
532d2690,1,0,2,0,30,0,1,1,0,0,0,0,1,18,CL
53cad200,1,1,1,1,8,0,0,0,0,0,0,0,1,18,CL
53fc526b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
54c9ed15,0,0,2,1,30,0,0,0,0,0,0,0,2,18,CL
55126f3b,0,0,6,4,115,0,0,0,0,0,0,0,6,18,CL
56208b05,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
563a68ad,0,0,2,0,64,0,0,0,0,0,0,0,2,18,CL
56b5d64e,1,1,8,1,115,0,0,0,1,1,0,0,8,18,CL
56bf1cc0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
56f7a928,1,1,5,5,54,0,0,0,1,1,0,0,5,18,CL
57ef0d97,0,0,1,0,24,0,0,0,0,0,0,0,1,18,CL
58a9a4d9,0,0,5,0,133,1,0,0,0,0,0,0,5,18,CL
58bc7d18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
5984e9f9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
59bf127b,1,1,8,1,136,0,0,0,0,0,0,0,8,18,CL
59d93937,1,1,4,1,62,0,0,0,0,0,0,0,4,18,CL
5a2cb25d,1,1,2,2,29,0,0,0,0,0,0,0,2,18,CL
5a7301ae,0,0,3,0,83,1,0,0,0,0,0,0,3,18,CL
5ab0ea87,0,0,2,0,41,0,0,0,0,0,0,0,2,18,CL
5af687a1,0,0,2,0,43,0,0,0,0,0,0,0,2,18,CL
5afafbfe,0,0,11,1,198,0,0,0,0,0,0,0,11,18,CL
5b887c7a,0,0,1,0,26,1,0,0,0,0,0,0,1,18,CL
5c2b4f07,0,0,3,2,78,0,0,0,0,0,0,0,3,18,CL
5c4f4e43,4,4,14,5,266,2,0,0,1,1,2,2,14,18,CL
5caa62a7,0,0,11,3,242,0,0,0,0,0,0,0,11,18,CL
5cec2c74,0,0,2,0,64,0,0,0,0,0,0,0,2,18,CL
5cef5a64,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
5d4f7d61,0,0,6,1,74,0,0,0,0,0,0,0,6,18,CL
5d91cf0f,0,0,6,2,133,0,0,0,0,0,0,0,6,18,CL
5e082d51,0,0,6,2,117,0,0,0,0,0,0,0,6,18,CL
5e1028e5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
5eae500a,5,5,26,13,366,2,0,0,6,6,-1,-1,26,18,CL
5eecec3d,3,3,4,3,36,0,0,0,0,0,2,2,4,18,CL
5f0241b2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
5f424f35,0,0,10,2,202,0,0,0,0,0,0,0,10,18,CL
5f956fcf,2,2,5,3,80,0,0,0,0,0,1,1,5,18,CL
6025fab1,1,1,9,2,195,0,0,0,0,0,0,0,9,18,CL
603116a7,3,3,10,4,181,0,0,0,1,1,1,1,10,18,CL
60a93897,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
61b0b44d,1,1,2,2,30,0,0,0,0,0,0,0,2,18,CL
62ba5881,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
632e0184,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
635f2732,0,0,9,2,191,0,0,0,0,0,0,0,9,18,CL
63b0ca6b,1,0,0,0,0,0,1,1,0,0,0,0,-1,18,CL
63c3659d,0,0,1,1,16,0,0,0,0,0,0,0,1,18,CL
6438d426,2,2,7,3,141,0,0,0,0,0,1,1,7,18,CL
64bac8b2,0,0,2,0,43,0,0,0,0,0,0,0,2,18,CL
64e8ed6d,1,1,4,1,52,0,0,0,1,1,0,0,4,18,CL
652d4c37,3,3,13,5,245,0,0,0,1,1,1,1,13,18,CL
6554bb97,0,0,8,2,216,0,0,0,0,0,0,0,8,18,CL
65553d96,0,0,1,0,17,0,0,0,0,0,0,0,1,18,CL
65585e3a,0,0,6,1,120,0,0,0,0,0,0,0,6,18,CL
65d750b5,0,0,3,1,90,0,0,0,0,0,0,0,3,18,CL
66116290,3,3,13,6,184,0,0,0,1,1,1,1,13,18,CL
67b3d74b,0,0,1,1,18,0,0,0,0,0,0,0,1,18,CL
67cdbc0e,0,0,11,2,177,0,0,0,1,1,-1,-1,11,18,CL
6800f515,1,1,2,1,24,0,0,0,0,0,0,0,2,18,CL
68829001,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
68dc0dac,2,2,21,12,390,1,0,0,2,2,0,0,21,18,CL
691bef82,1,0,2,0,40,0,1,1,0,0,0,0,1,18,CL
69384e5d,6,6,28,14,501,4,0,0,4,4,1,1,28,18,CL
6b6c793c,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
6b6d252d,0,0,15,6,288,1,0,0,0,0,0,0,15,18,CL
6b85f966,0,0,2,0,31,0,0,0,0,0,0,0,2,18,CL
6c7762c3,0,0,1,0,7,0,0,0,0,0,0,0,1,18,CL
6ce1f46f,0,0,8,1,200,0,0,0,0,0,0,0,8,18,CL
6d3f2898,0,0,3,0,61,0,0,0,0,0,0,0,3,18,CL
6d4d9e18,1,1,3,1,49,0,0,0,0,0,0,0,3,18,CL
6db16dda,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
6e592fa4,1,1,2,1,51,0,0,0,0,0,0,0,2,18,CL
6f1721f0,0,0,5,4,108,0,0,0,0,0,0,0,5,18,CL
6f51e382,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
70cf63ca,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
70d31829,0,0,1,0,10,0,0,0,0,0,0,0,1,18,CL
70d74ece,5,5,18,11,253,0,0,0,4,4,0,0,18,18,CL
713c144a,1,1,14,8,296,0,0,0,1,1,0,0,14,18,CL
715bf047,1,1,20,8,366,3,0,0,2,2,-1,-1,20,18,CL
715e5b0e,0,0,4,2,92,1,0,0,0,0,0,0,4,18,CL
7214c684,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
7272a72a,1,1,17,6,370,0,0,0,1,1,0,0,17,18,CL
72d0e1b6,0,0,1,0,19,0,0,0,0,0,0,0,1,18,CL
732b0cf9,1,1,3,1,34,0,0,0,0,0,0,0,3,18,CL
733fecf1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
75a72a99,0,0,2,0,21,0,0,0,0,0,0,0,2,18,CL
769b907d,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
76c131da,1,1,7,2,77,0,0,0,1,1,0,0,7,18,CL
77e84962,3,3,9,5,156,0,0,0,1,1,1,1,9,18,CL
78150923,0,0,3,1,54,0,0,0,0,0,0,0,3,18,CL
78841da9,1,1,6,5,67,0,0,0,1,1,0,0,6,18,CL
78c40e94,0,0,1,0,22,0,0,0,0,0,0,0,1,18,CL
79019bf4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
79083382,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
7914b9fe,0,0,4,0,55,0,0,0,0,0,0,0,4,18,CL
79584585,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
79b0d6a0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
79c0821a,0,0,1,0,16,0,0,0,0,0,0,0,1,18,CL
7a11550b,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
7a20d90a,1,1,5,2,49,0,0,0,1,1,0,0,5,18,CL
7a2e46a8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,CL
7a69c649,0,0,5,2,140,0,0,0,0,0,0,0,5,18,CL
