id,sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp
2b53f7a5,8,7,1,0,0,0,0,1,1,0,0,0,0,0,21,EL
2b622f01,23,15,2,3,1,2,0,4,0,1,2,1,0,0,21,EL
2b79c1a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
2ba38347,2,1,0,1,0,0,0,0,0,0,0,0,0,0,21,EL
2bab583c,2,1,0,0,0,1,0,1,0,0,0,0,1,0,21,EL
2baec6ce,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
2bf50b37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,EL
2ccd89a3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,21,EL
2cd081e3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,21,EL
2ce71308,7,4,0,2,1,0,0,1,1,0,0,0,0,0,21,EL
2d26a704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
2d45ce0a,6,6,0,0,0,0,0,2,2,0,0,0,0,0,21,EL
2d49b833,10,9,1,0,0,0,0,2,2,0,0,0,0,0,21,EL
2e594b84,11,9,0,1,0,1,0,1,1,0,0,0,0,0,21,EL
2e77d607,5,4,1,0,0,0,0,0,0,0,0,0,0,0,21,EL
2ef7c612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
2f3452eb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
2f557579,23,14,6,1,0,2,0,3,3,0,0,0,0,0,21,EL
2f7acede,25,23,0,1,0,0,1,0,0,0,0,0,0,0,21,EL
301c287b,5,5,0,0,0,0,0,1,1,0,0,0,0,0,21,EL
30223b33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3060f38c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
30643ce2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3092b473,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3098c0df,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
30d4a2e5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,21,EL
30d75bfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
30fab1ee,6,4,1,0,1,0,0,1,0,1,0,0,0,0,21,EL
313d5ee5,12,8,0,0,3,1,0,2,1,0,0,1,0,0,21,EL
315e74cf,25,22,1,1,0,1,0,1,1,0,0,0,0,0,21,EL
316de854,22,15,0,1,2,3,1,7,5,0,0,1,0,1,21,EL
31822f8c,3,2,0,0,0,1,0,1,1,0,0,0,0,0,21,EL
319322cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
31a62dc7,8,5,1,2,0,0,0,1,0,1,0,0,0,0,21,EL
321a71a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
321f83a2,23,17,2,2,1,0,1,3,2,0,0,1,0,0,21,EL
327c20e6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
328f7d51,14,12,0,1,0,1,0,1,1,0,0,0,0,0,21,EL
32f7976d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3318193b,5,2,0,0,3,0,0,1,0,0,0,1,0,0,21,EL
3353737a,4,3,0,0,0,1,0,0,0,0,0,0,0,0,21,EL
346d51d9,2,1,0,0,0,1,0,1,0,0,0,0,1,0,21,EL
34caa4b3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,EL
35044395,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
35141f4c,3,2,0,0,0,0,1,0,0,0,0,0,0,0,21,EL
352ca5eb,2,1,0,0,0,0,1,0,0,0,0,0,0,0,21,EL
35389469,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3564fbc8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,21,EL
359a9fb4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,21,EL
35c54115,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3624ce4c,3,2,1,0,0,0,0,1,0,1,0,0,0,0,21,EL
3626daea,10,10,0,0,0,0,0,4,4,0,0,0,0,0,21,EL
370ae604,1,1,0,0,0,0,0,1,1,0,0,0,0,0,21,EL
37268799,5,2,0,2,0,1,0,2,1,0,1,0,0,0,21,EL
374ee424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3768a876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
376d4a41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
37736209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
37d0048f,5,4,0,0,1,0,0,1,1,0,0,0,0,0,21,EL
37d39918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
37f606f0,10,8,2,0,0,0,0,2,2,0,0,0,0,0,21,EL
3814b753,7,6,0,1,0,0,0,1,1,0,0,0,0,0,21,EL
383e8f03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
387750b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
390eb94b,17,12,0,3,0,2,0,1,1,0,0,0,0,0,21,EL
3925ee80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3935e52e,6,6,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
393a257c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
39769cff,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
398dc4f4,6,4,0,0,1,1,0,2,2,0,0,0,0,0,21,EL
3a17d72b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3a233281,18,10,4,1,1,2,0,3,2,1,0,0,0,0,21,EL
3a4e124d,2,2,0,0,0,0,0,1,1,0,0,0,0,0,21,EL
3a770838,46,24,17,1,4,0,0,5,2,1,1,1,0,0,21,EL
3a7e7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3add8ed8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3b0108d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3b5cd50d,4,4,0,0,0,0,0,1,1,0,0,0,0,0,21,EL
3bb7f478,17,12,0,0,3,2,0,1,1,0,0,0,0,0,21,EL
3c70fb81,12,8,2,0,0,2,0,2,1,0,0,0,1,0,21,EL
3c93b9f0,5,3,0,1,0,1,0,0,0,0,0,0,0,0,21,EL
3ca7254a,30,21,2,0,3,3,1,6,3,0,0,2,1,0,21,EL
3ce20eda,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21,EL
3d214e5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3d62c18b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3d6691dd,2,2,0,0,0,0,0,1,1,0,0,0,0,0,21,EL
3d688b46,3,2,0,1,0,0,0,0,0,0,0,0,0,0,21,EL
3dab8efd,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,EL
3e6b69c2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3e8c66c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3ea50f67,19,15,0,3,1,0,0,1,0,0,0,1,0,0,21,EL
3ead85f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3ec9f005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3ee0dd59,14,13,0,0,0,0,1,1,1,0,0,0,0,0,21,EL
3f2587ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3f2d59fe,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
3ff205d5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL
