id,matches,minutes,nineties,starts,completed,sub,sub_unused,onpitch_goals,onpitch_goals_ag,onpitch_goals_delta,onpitch_xg,onpitch_xga,onpitch_xg_delta,season,comp
7b9a9e25,36,2401,26.7,30,7,6,1,50,41,9,36.9,38.8,-1.9,23,FRA
7be7c08b,4,47,0.5,0,0,4,1,1,1,0,0.3,0.8,-0.5,23,FRA
7c2965bb,32,2346,26.1,29,13,3,1,29,52,-23,22.8,53.3,-30.4,23,FRA
7c3ed041,35,2639,29.3,30,24,5,1,51,31,20,48.4,33.6,14.8,23,FRA
7cdda3bf,37,2755,30.6,31,19,6,0,42,31,11,46.4,37.0,9.4,23,FRA
7d3dfdfd,9,521,5.8,6,3,3,15,5,20,-15,7.5,11.7,-4.2,23,FRA
7d704e92,22,1617,18.0,17,15,5,12,26,40,-14,21.8,36.9,-15.1,23,FRA
7d937aa1,3,18,0.2,0,0,3,3,0,0,0,0.4,0.3,0.1,23,FRA
7d9397f8,35,2547,28.3,30,15,5,0,33,24,9,40.3,31.1,9.2,23,FRA
7dfbba27,23,1290,14.3,16,0,7,12,15,26,-11,15.1,20.5,-5.4,23,FRA
7e3e825e,7,51,0.6,0,0,7,8,2,2,0,0.8,1.6,-0.7,23,FRA
7e82a78f,19,1089,12.1,11,5,8,0,9,21,-12,12.5,16.9,-4.4,23,FRA
7ef972c3,2,91,1.0,1,1,1,0,0,1,-1,1.4,0.9,0.5,23,FRA
7f41ee30,7,601,6.7,6,6,1,31,11,8,3,11.1,8.6,2.5,23,FRA
7f783431,21,1096,12.2,11,6,10,11,12,26,-14,13.0,19.6,-6.6,23,FRA
7fecbcdb,21,1364,15.2,12,12,9,14,17,36,-19,16.9,23.5,-6.6,23,FRA
8104e41e,31,2072,23.0,22,8,9,3,44,36,8,39.3,29.1,10.2,23,FRA
810edef9,1,16,0.2,0,0,1,7,0,0,0,0.0,0.5,-0.5,23,FRA
822d51d7,36,3086,34.3,35,32,1,0,65,48,17,56.5,45.3,11.2,23,FRA
82464ce3,33,2894,32.2,33,30,0,0,59,22,37,57.7,35.9,21.8,23,FRA
8299e363,15,638,7.1,8,2,7,8,8,14,-6,7.0,9.8,-2.8,23,FRA
83299cc0,22,1250,13.8,14,6,8,1,14,31,-17,17.0,23.4,-6.3999999999999995,23,FRA
8332db56,17,1069,11.9,13,2,4,4,18,19,-1,15.5,17.7,-2.2,23,FRA
834b5c4c,38,3420,38.0,38,38,0,0,51,59,-8,48.5,55.4,-6.8,23,FRA
836dc4a8,6,213,2.4,2,0,4,2,2,4,-2,1.2,4.2,-3.0,23,FRA
83f03b07,21,1308,14.5,16,7,5,2,14,23,-9,16.6,22.5,-5.9,23,FRA
8499c713,2,13,0.1,0,0,2,6,0,1,-1,0.5,1.3,-0.8,23,FRA
85613cf0,2,129,1.4,2,0,0,1,3,1,2,1.2,1.8,-0.6,23,FRA
8577e60a,31,1820,20.2,20,4,11,2,21,28,-7,24.8,29.4,-4.6,23,FRA
8608f269,2,136,1.5,1,1,1,5,2,3,-1,1.6,2.2,-0.6,23,FRA
8652a85c,38,2517,28.0,29,4,9,0,52,21,31,49.3,31.3,18.0,23,FRA
868eaba0,31,2603,28.9,29,23,2,0,40,37,3,38.6,44.9,-6.3,23,FRA
86a2ba20,32,2661,29.6,31,22,1,5,38,61,-23,31.2,54.3,-23.1,23,FRA
86a49468,14,495,5.5,5,0,9,5,4,14,-10,4.1,7.9,-3.7,23,FRA
87935cf3,15,763,8.5,7,1,8,17,16,20,-4,11.1,13.2,-2.1,23,FRA
87d31635,10,501,5.6,6,0,4,9,4,10,-6,7.5,11.3,-3.8,23,FRA
87e9c7cd,14,568,6.3,6,2,8,8,9,12,-3,8.3,11.9,-3.6,23,FRA
8827bf46,10,417,4.6,6,0,4,3,9,5,4,6.2,4.3,1.9,23,FRA
8846a40f,24,1264,14.0,16,2,8,3,17,25,-8,14.2,20.1,-5.9,23,FRA
88c4d190,32,2071,23.0,24,7,8,0,26,29,-3,26.3,30.3,-4.0,23,FRA
88f130ed,34,2870,31.9,33,30,1,0,43,29,14,47.5,37.1,10.4,23,FRA
890bc029,2,25,0.3,0,0,2,4,0,2,-2,0.3,0.6,-0.3,23,FRA
8a53d24b,25,895,9.9,9,2,16,9,16,14,2,11.5,19.6,-8.2,23,FRA
8ac64b4e,3,23,0.3,0,0,3,1,0,0,0,0.5,0.5,0.0,23,FRA
8bc8829a,15,1094,12.2,14,8,1,6,9,29,-20,11.9,26.0,-14.1,23,FRA
8ca9415f,13,288,3.2,2,0,11,3,3,5,-2,3.2,4.2,-0.9,23,FRA
8d62d31a,16,1417,15.7,16,14,0,17,32,17,15,25.4,17.5,7.9,23,FRA
8dbff17c,20,1596,17.7,18,12,2,6,14,33,-19,15.4,40.3,-24.9,23,FRA
8eec784d,29,1748,19.4,18,9,11,1,30,18,12,33.8,17.1,16.6,23,FRA
8f325097,17,1277,14.2,14,13,3,1,21,29,-8,17.4,25.7,-8.4,23,FRA
8f7e6783,4,212,2.4,3,0,1,0,1,3,-2,3.1,2.3,0.8,23,FRA
8fd9996f,33,2410,26.8,27,19,6,3,57,27,30,52.9,33.0,19.9,23,FRA
906baf89,1,7,0.1,0,0,1,12,1,0,1,0.7,0.0,0.7,23,FRA
909222de,33,2003,22.3,23,1,10,0,23,32,-9,24.2,29.0,-4.7,23,FRA
90a9cc01,1,62,0.7,1,0,0,8,0,1,-1,0.1,2.2,-2.1,23,FRA
90eb507d,24,1976,22.0,23,16,1,0,28,25,3,34.8,30.8,4.0,23,FRA
90f87966,31,2592,28.8,30,28,1,2,41,30,11,50.6,32.7,17.9,23,FRA
90fcf472,21,644,7.2,6,0,15,1,11,6,5,11.9,11.8,0.2,23,FRA
910e3cad,1,11,0.1,0,0,1,13,0,0,0,0.0,0.4,-0.4,23,FRA
9226aa22,26,1155,12.8,13,0,13,9,17,12,5,23.6,16.5,7.1,23,FRA
923f4dda,1,23,0.3,0,0,1,0,0,0,0,0.4,0.9,-0.5,23,FRA
9260926b,7,424,4.7,4,4,3,4,5,9,-4,5.9,9.8,-3.9,23,FRA
928a4a61,31,1530,17.0,14,2,17,0,16,19,-3,26.5,24.9,1.6,23,FRA
92b56413,8,99,1.1,0,0,8,8,2,2,0,2.1,2.1,0.0,23,FRA
92d90c8f,12,136,1.5,0,0,12,16,4,1,3,4.0,2.3,1.7,23,FRA
92ffb8f9,15,665,7.4,7,3,8,1,6,8,-2,11.3,10.2,1.1,23,FRA
93c942fb,9,534,5.9,7,3,2,2,18,14,4,10.7,11.2,-0.5,23,FRA
942b4f90,32,2114,23.5,28,9,4,4,48,38,10,38.5,33.4,5.1,23,FRA
94f8d10c,1,8,0.1,0,0,1,3,0,0,0,0.0,0.1,0.0,23,FRA
95192fe4,11,189,2.1,1,0,10,16,2,5,-3,2.3,3.3,-1.0,23,FRA
967f34d3,6,495,5.5,6,5,0,32,8,6,2,8.3,5.6,2.7,23,FRA
96f4ebc0,1,28,0.3,0,0,1,1,0,0,0,0.7,0.4,0.3,23,FRA
96fcd380,1,11,0.1,0,0,1,15,0,0,0,0.1,0.0,0.1,23,FRA
9744ff80,14,370,4.1,3,0,11,3,12,2,10,11.2,3.6,7.5,23,FRA
97fb4608,2,99,1.1,1,0,1,4,1,2,-1,0.6,2.8,-2.2,23,FRA
99d660b2,35,2888,32.1,32,25,3,0,44,54,-10,44.4,49.6,-5.2,23,FRA
9b545925,37,3314,36.8,37,35,0,1,51,55,-4,51.7,54.0,-2.4,23,FRA
9b6f7fd5,2,159,1.8,2,0,0,0,6,2,4,3.5,2.4,1.0,23,FRA
9bc9a519,8,573,6.4,7,4,1,3,7,5,2,8.9,9.8,-0.9,23,FRA
9bdd8118,26,2262,25.1,26,24,0,2,18,45,-27,30.1,38.5,-8.4,23,FRA
9c221d14,3,270,3.0,3,3,0,0,3,6,-3,3.4,4.4,-1.1,23,FRA
9c2b1f11,14,218,2.4,1,0,13,7,4,1,3,3.7,1.8,1.9,23,FRA
9cd28348,1,64,0.7,0,0,1,4,0,2,-2,0.1,0.9,-0.8,23,FRA
9d420dad,11,990,11.0,11,11,0,16,12,19,-7,12.8,15.4,-2.6,23,FRA
9d498560,6,207,2.3,2,0,4,13,1,7,-6,3.2,5.3,-2.2,23,FRA
9daeac61,24,1790,19.9,21,15,3,0,14,42,-28,22.6,29.4,-6.7,23,FRA
9dbb75ca,35,2929,32.5,34,26,1,0,58,40,18,54.8,42.5,12.3,23,FRA
9e17ccff,6,406,4.5,4,4,2,32,7,8,-1,6.1,6.1,0.1,23,FRA
9e7483ff,26,1115,12.4,11,0,15,3,22,14,8,17.8,15.5,2.3,23,FRA
9f0f4b49,5,223,2.5,1,1,4,9,2,3,-1,1.5,4.4,-2.9,23,FRA
9f4a940f,7,68,0.8,0,0,7,9,1,0,1,0.7,1.0,-0.3,23,FRA
9f936061,33,2833,31.5,33,28,0,0,38,43,-5,40.3,48.5,-8.2,23,FRA
a0415710,32,1119,12.4,9,7,23,3,18,29,-11,19.9,22.3,-2.4,23,FRA
a08985b8,36,3120,34.7,35,31,1,1,48,53,-5,48.0,50.7,-2.8,23,FRA
a0d55a09,26,1440,16.0,15,8,11,5,34,18,16,25.2,24.2,1.0,23,FRA
a0f9b535,30,1680,18.7,19,7,11,5,37,20,17,32.5,18.2,14.3,23,FRA
a1232f4e,17,543,6.0,5,1,12,7,8,10,-2,10.5,8.1,2.4,23,FRA
a1390d2f,19,478,5.3,5,0,14,13,9,4,5,9.0,4.8,4.2,23,FRA
a17a94d6,30,2484,27.6,29,19,1,0,34,29,5,48.3,36.7,11.6,23,FRA
a1dbfcb1,9,258,2.9,2,0,7,8,5,3,2,4.7,5.6,-0.9,23,FRA
a3e1d20d,1,23,0.3,0,0,1,3,0,0,0,0.0,0.5,-0.5,23,FRA
a426a912,11,665,7.4,7,6,4,10,8,9,-1,10.8,13.5,-2.7,23,FRA
a45a5d95,22,1063,11.8,13,2,9,7,3,25,-22,7.4,16.8,-9.5,23,FRA
a4a44eb0,38,3420,38.0,38,38,0,0,52,53,-1,44.5,58.2,-13.6,23,FRA
a4b1028a,31,2528,28.1,28,22,3,0,55,29,26,47.2,31.0,16.2,23,FRA
a4b798a9,38,3400,37.8,38,34,0,0,34,61,-27,42.2,58.2,-16.0,23,FRA
a5db0bec,16,526,5.8,6,0,10,10,8,6,2,7.9,7.4,0.4,23,FRA
a62f8bf1,14,326,3.6,2,0,12,4,7,2,5,8.0,3.7,4.3,23,FRA
a65c844b,31,2349,26.1,23,18,8,1,42,31,11,42.3,31.6,10.7,23,FRA
a94571f6,2,69,0.8,0,0,2,3,0,4,-4,0.5,2.0,-1.5,23,FRA
a94d93be,24,1794,19.9,19,18,5,11,11,40,-29,19.0,28.4,-9.4,23,FRA
a99138af,6,291,3.2,3,2,3,6,4,5,-1,6.0,6.2,-0.2,23,FRA
a9d4c241,30,2578,28.6,29,26,1,2,15,58,-43,26.1,40.2,-14.1,23,FRA
aad56ca3,36,2749,30.5,32,18,4,1,56,32,24,49.5,31.3,18.2,23,FRA
ac73ec79,19,1137,12.6,12,9,7,2,33,11,22,24.9,12.7,12.2,23,FRA
ad82197c,38,3330,37.0,37,36,1,0,67,56,11,60.0,52.1,7.9,23,FRA
ae11ba3d,7,294,3.3,3,2,4,4,5,3,2,6.4,2.9,3.6,23,FRA
aef6e670,11,730,8.1,9,7,2,0,30,9,21,21.6,9.6,12.0,23,FRA
aefa3050,8,511,5.7,5,4,3,18,5,13,-8,4.8,15.9,-11.0,23,FRA
af0c835b,35,2399,26.7,27,17,8,0,25,39,-14,29.3,36.6,-7.3,23,FRA
af3ddb2e,34,1446,16.1,16,2,18,0,14,26,-12,16.7,30.4,-13.7,23,FRA
af69e7f0,6,177,2.0,2,0,4,12,3,1,2,3.2,1.5,1.7,23,FRA
afb0c500,38,3420,38.0,38,38,0,0,70,58,12,62.1,53.2,8.9,23,FRA
afe39ca8,27,1452,16.1,15,7,12,1,22,23,-1,17.8,25.3,-7.5,23,FRA
b003239d,14,1010,11.2,12,10,2,15,20,12,8,16.1,14.0,2.1,23,FRA
b026bbf6,12,261,2.9,2,1,10,9,5,3,2,4.6,1.5,3.1,23,FRA
b088d5d3,27,1628,18.1,18,10,9,4,20,38,-18,18.4,40.7,-22.3,23,FRA
b0c71810,13,834,9.3,9,2,4,0,12,23,-11,13.5,15.6,-2.1,23,FRA
b20cc590,11,707,7.9,8,5,3,9,5,18,-13,6.9,13.8,-6.9,23,FRA
b2336681,25,2017,22.4,24,18,1,0,41,24,17,41.6,22.2,19.4,23,FRA
b2791a55,26,1901,21.1,21,17,5,8,11,47,-36,17.8,32.8,-15.0,23,FRA
b2bd0f6c,34,2783,30.9,32,23,2,0,54,41,13,54.6,34.6,20.0,23,FRA
b2fe86e5,1,8,0.1,0,0,1,2,0,0,0,0.0,0.1,0.0,23,FRA
b3244eeb,28,2176,24.2,25,17,3,1,18,43,-25,28.1,32.7,-4.6,23,FRA
b34c63a5,34,1872,20.8,21,9,13,4,38,22,16,36.4,28.0,8.3,23,FRA
b3d76d84,32,2880,32.0,32,32,0,6,52,31,21,58.4,31.8,26.5,23,FRA
b3f8bdef,33,2184,24.3,26,1,7,2,44,23,21,42.7,26.8,15.9,23,FRA
b4ef3fb5,2,12,0.1,0,0,2,15,0,0,0,0.4,0.1,0.3,23,FRA
b5bb8188,21,810,9.0,9,1,12,12,14,8,6,14.3,14.3,0.1,23,FRA
b625b241,11,402,4.5,5,0,6,16,6,4,2,8.6,5.7,2.9,23,FRA
b70afb45,36,2353,26.1,28,5,8,1,32,36,-4,35.6,36.6,-1.0,23,FRA
b73f17f8,30,1260,14.0,15,2,15,2,12,21,-9,15.2,18.8,-3.6,23,FRA
b8c1de25,25,1449,16.1,19,2,6,0,22,21,1,19.2,26.7,-7.5,23,FRA
b94b8be1,11,250,2.8,1,0,10,14,3,5,-2,3.5,2.9,0.5,23,FRA
b99bec05,32,2677,29.7,31,25,1,1,51,35,16,43.400000000000006,37.2,6.1000000000000005,23,FRA
badcdcae,20,657,7.3,7,0,13,10,5,6,-1,8.8,9.8,-1.0,23,FRA
bc7b4580,6,224,2.5,3,0,3,1,3,3,0,3.2,2.5,0.7,23,FRA
bc7cc472,25,1249,13.9,12,4,13,2,10,28,-18,17.5,20.7,-3.2,23,FRA
be98f358,10,260,2.9,3,0,7,27,6,2,4,5.8,3.5,2.3,23,FRA
beae3a73,26,1320,14.7,15,4,11,2,19,28,-9,15.8,24.1,-8.3,23,FRA
bf4c41f9,30,1849,20.5,24,3,6,0,32,24,8,31.0,26.0,5.0,23,FRA
bfb2056e,6,415,4.6,4,4,2,30,3,6,-3,5.8,10.0,-4.3,23,FRA
c03b7266,2,180,2.0,2,2,0,14,5,1,4,2.1,2.1,-0.1,23,FRA
c066d1a5,22,1028,11.4,9,5,13,13,20,11,9,21.6,9.6,12.1,23,FRA
c0c7ff58,27,1892,21.0,21,10,6,0,45,21,24,40.5,27.0,13.6,23,FRA
c25a7a2a,3,36,0.4,0,0,3,14,1,1,0,0.4,0.2,0.2,23,FRA
c2a6033c,37,2473,27.5,28,12,9,0,38,45,-7,38.9,42.3,-3.3,23,FRA
c3725db2,32,2646,29.4,31,25,1,2,39,65,-26,32.0,55.7,-23.7,23,FRA
c385bf49,20,1320,14.7,14,11,6,5,29,17,12,23.7,21.8,1.9,23,FRA
c4065f40,7,586,6.5,6,6,1,6,6,14,-8,7.0,11.3,-4.3,23,FRA
c4173f1a,18,1608,17.9,17,17,1,9,19,24,-5,17.6,28.7,-11.0,23,FRA
c43a8336,11,362,4.0,4,2,7,8,1,8,-7,2.9,6.8,-3.9,23,FRA
c5908bc4,7,101,1.1,0,0,7,4,2,1,1,1.7,2.0,-0.3,23,FRA
c5adc293,7,479,5.3,6,1,1,0,4,7,-3,4.3,8.7,-4.5,23,FRA
c5e6c017,4,128,1.4,1,0,3,17,2,2,0,0.9,2.2,-1.3,23,FRA
c631f952,14,1166,13.0,14,12,0,0,21,26,-5,15.8,19.9,-4.1,23,FRA
c678ddd7,8,506,5.6,6,2,2,20,16,3,13,12.0,5.1,6.9,23,FRA
c6e5d20f,31,2063,22.9,22,14,9,6,32,25,7,32.4,29.5,2.9,23,FRA
c76b7567,35,2215,24.6,26,9,9,0,38,32,6,35.8,35.900000000000006,-0.10000000000000053,23,FRA
c7eebddf,4,209,2.3,2,0,2,1,0,4,-4,0.6,4.0,-3.4,23,FRA
c801616a,26,1332,14.8,14,6,12,3,8,36,-28,12.1,24.1,-12.1,23,FRA
c8c02ac7,18,658,7.3,7,0,11,2,12,6,6,11.1,11.0,0.1,23,FRA
c90f380c,10,123,1.4,0,0,10,11,2,0,2,2.6,2.8,-0.3,23,FRA
c9151d66,27,1658,18.4,18,8,9,7,16,40,-24,21.6,25.7,-4.0,23,FRA
c92c24f0,26,2222,24.7,25,22,1,0,33,25,8,31.3,31.5,-0.2,23,FRA
c9f2f83a,9,682,7.6,8,2,1,13,9,6,3,13.5,9.2,4.3,23,FRA
c9f49454,4,148,1.6,2,0,2,8,2,4,-2,1.9,1.8,0.2,23,FRA
ca6f4846,3,74,0.8,0,0,3,4,0,2,-2,0.5,1.3,-0.9,23,FRA
caa7aaea,38,2399,26.7,25,20,13,0,26,35,-9,30.0,39.0,-9.1,23,FRA
cad3fd4d,13,227,2.5,1,0,12,3,3,3,0,4.4,4.9,-0.5,23,FRA
caef7840,33,1978,22.0,28,4,5,3,28,23,5,37.4,29.3,8.0,23,FRA
cd9b37a3,2,31,0.3,0,0,2,11,2,0,2,1.1,0.6,0.5,23,FRA
ce50fd99,37,3166,35.2,36,22,1,0,61,42,19,63.5,37.0,26.5,23,FRA
cea59f02,28,2458,27.3,28,23,0,0,37,33,4,35.8,39.4,-3.6,23,FRA
cf182add,23,1779,19.8,21,14,2,3,27,23,4,32.2,23.3,8.9,23,FRA
cf1ef7ec,14,673,7.5,7,5,7,16,8,15,-7,8.8,12.2,-3.4,23,FRA
cfa49cc1,19,1315,14.6,15,9,4,1,21,26,-5,13.3,30.1,-16.8,23,FRA
d14229f3,34,2234,24.8,28,7,6,4,22,53,-31,27.3,40.1,-12.8,23,FRA
d21e361a,17,806,9.0,9,1,8,3,5,15,-10,7.8,12.9,-5.1,23,FRA
d33c706e,26,1250,13.899999999999999,15,4,11,0,14,18,-4,21.2,15.9,5.2,23,FRA
d4d35152,32,1688,18.8,19,6,13,5,20,31,-11,19.4,28.6,-9.2,23,FRA
d504b3e1,20,569,6.300000000000001,4,0,16,7,8,13,-5,9.5,11.5,-1.9,23,FRA
d5326924,13,537,6.0,6,1,7,3,10,10,0,9.2,10.1,-0.9,23,FRA
d56b9520,21,1595,17.7,19,12,2,3,28,26,2,31.7,21.5,10.2,23,FRA
d5d22a58,18,838,9.3,9,5,9,6,18,16,2,17.0,11.4,5.6,23,FRA
d5f2f82b,33,2717,30.2,30,26,3,0,71,28,43,62.7,36.1,26.6,23,FRA
d60cf08d,13,842,9.4,9,7,4,4,9,16,-7,10.3,16.5,-6.2,23,FRA
d70ce98e,32,2837,31.5,32,27,0,0,77,31,46,64.7,38.9,25.9,23,FRA
d7547531,2,23,0.3,0,0,2,2,1,0,1,0.5,0.4,0.2,23,FRA
d75f3980,6,300,3.3,3,2,3,6,2,7,-5,2.2,6.2,-4.1,23,FRA
d8c19a60,3,131,1.5,1,0,2,10,0,2,-2,1.9,3.1,-1.2,23,FRA
d9764034,26,2157,24.0,25,21,1,5,48,32,16,40.8,33.5,7.2,23,FRA
db3164e1,30,2667,29.6,30,29,0,5,35,65,-30,33.4,61.8,-28.4,23,FRA
db7849ca,33,2535,28.2,29,16,4,0,33,34,-1,32.4,41.8,-9.4,23,FRA
db87a2c4,2,180,2.0,2,2,0,20,1,2,-1,2.6,2.3,0.2,23,FRA
dbd3a428,35,2916,32.4,34,19,1,0,39,36,3,52.4,42.3,10.1,23,FRA
dc29b608,21,1812,20.1,21,20,0,1,33,29,4,26.9,29.5,-2.6,23,FRA
dd211559,29,2438,27.1,28,23,1,0,41,40,1,32.1,45.9,-13.8,23,FRA
de488e56,12,482,5.4,6,2,6,3,4,6,-2,5.0,7.6,-2.6,23,FRA
df8d6029,35,3127,34.7,35,33,0,1,59,38,21,55.4,41.3,14.1,23,FRA
dfc5d4fa,2,82,0.9,0,0,2,8,1,1,0,1.9,2.0,-0.1,23,FRA
dff0c299,9,91,1.0,0,0,9,12,2,0,2,1.1,1.3,-0.2,23,FRA
dff153a4,3,52,0.6,0,0,3,1,4,1,3,2.2,0.3,1.8,23,FRA
e05082d1,26,1081,12.0,11,3,15,8,12,23,-11,13.4,20.1,-6.7,23,FRA
e0f3a1f6,32,2568,28.5,30,27,2,2,27,41,-14,31.0,38.9,-7.9,23,FRA
e110ea4b,1,90,1.0,1,1,0,0,1,1,0,0.9,1.2,-0.3,23,FRA
e3844ecb,20,1325,14.7,15,8,5,2,6,34,-28,8.3,20.7,-12.4,23,FRA
e3e32fbb,7,456,5.1,5,2,2,9,4,5,-1,5.4,6.3,-0.8,23,FRA
e4114f5d,3,25,0.3,0,0,3,1,0,2,-2,0.3,1.2,-0.9,23,FRA
e42d61c7,28,2053,22.8,23,19,5,1,57,19,38,48.9,27.2,21.7,23,FRA
e4448c8c,3,20,0.2,0,0,3,7,2,1,1,1.7,0.7,0.9,23,FRA
e472a6f6,35,2859,31.8,35,22,0,0,25,71,-46,32.9,51.5,-18.6,23,FRA
e546b2e3,31,1655,18.4,20,3,11,6,29,29,0,22.1,29.1,-7.0,23,FRA
e54a9890,33,1923,21.4,23,4,10,0,39,37,2,28.9,36.9,-8.0,23,FRA
e5c1e0ca,38,3191,35.5,36,32,2,0,42,78,-36,35.9,70.6,-34.7,23,FRA
e6eadfb8,13,916,10.2,12,6,1,4,10,15,-5,11.0,12.7,-1.7,23,FRA
e76cb9cc,36,2849,31.7,32,27,4,1,55,33,22,52.8,36.3,16.5,23,FRA
e76f6fbe,1,2,0.0,0,0,1,12,0,0,0,0.0,0.0,0.0,23,FRA
e7986081,23,877,9.7,8,3,15,10,11,11,0,14.7,11.7,3.0,23,FRA
e7d59f4f,10,515,5.7,6,1,4,0,6,5,1,9.8,8.0,1.8,23,FRA
ea0ff634,31,688,7.6,5,0,26,5,14,13,1,10.7,13.3,-2.6,23,FRA
eb0db257,9,212,2.4,2,1,7,3,1,4,-3,2.6,3.9,-1.2,23,FRA
eba1e557,14,1116,12.4,13,8,1,0,11,13,-2,14.5,18.5,-4.0,23,FRA
ed39121c,15,1009,11.2,11,7,4,1,17,26,-9,14.2,21.4,-7.2,23,FRA
ed45c4a5,36,3032,33.7,34,29,2,0,56,37,19,55.8,39.3,16.4,23,FRA
ed8cecc9,1,1,0.0,0,0,1,10,1,0,1,0.1,0.5,-0.3,23,FRA
ed90babd,21,1064,11.8,12,2,9,0,18,14,4,21.6,12.3,9.4,23,FRA
edbe46dc,1,90,1.0,1,1,0,36,3,1,2,2.8,3.3,-0.5,23,FRA
ee45fd85,31,2214,24.6,24,14,7,1,52,35,17,39.1,34.6,4.4,23,FRA
eeba07f8,7,293,3.3,2,0,5,8,8,2,6,5.7,4.4,1.3,23,FRA
eedea60b,31,2790,31.0,31,31,0,4,35,31,4,50.1,41.5,8.6,23,FRA
ef619b0b,27,1584,17.6,18,6,9,0,25,10,15,28.2,17.2,11.0,23,FRA
ef8ae23b,27,1947,21.6,22,14,5,3,14,36,-22,22.3,30.0,-7.7,23,FRA
ef9c1c95,34,2916,32.4,33,28,1,0,55,35,20,58.6,32.6,26.0,23,FRA
f00de885,32,2816,31.3,32,31,0,0,54,39,15,50.1,43.1,7.0,23,FRA
f066022d,20,1654,18.4,19,17,1,2,29,26,3,23.3,27.4,-4.1,23,FRA
f0661424,34,2991,33.2,34,30,0,0,53,39,14,51.4,43.8,7.6,23,FRA
f19f32b1,6,540,6.0,6,6,0,28,3,15,-12,5.5,9.6,-4.2,23,FRA
f20e4cc9,23,1548,17.2,18,8,5,1,45,16,29,38.0,19.5,18.5,23,FRA
f28474a4,7,356,4.0,3,3,4,25,10,5,5,6.7,7.0,-0.3,23,FRA
f29131b5,1,1,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0,23,FRA
f323d995,30,2695,29.9,30,29,0,3,51,45,6,41.4,47.6,-6.2,23,FRA
f3600c02,8,552,6.1,6,4,2,0,11,6,5,9.2,6.8,2.3,23,FRA
f41a69e6,37,3330,37.0,37,37,0,0,44,47,-3,46.9,56.9,-10.0,23,FRA
f4bc42b1,27,1060,11.8,11,2,16,10,15,27,-12,13.3,20.1,-6.8,23,FRA
f5044e54,32,2767,30.7,32,26,0,0,39,41,-2,36.3,44.3,-8.0,23,FRA
f527a32c,38,1968,21.9,23,3,15,0,27,32,-5,27.9,33.9,-6.0,23,FRA
f5c8b425,4,200,2.2,3,0,1,1,5,7,-2,3.1,5.5,-2.3,23,FRA
f5dfc256,6,540,6.0,6,6,0,12,13,13,0,10.4,8.7,1.7,23,FRA
f6496133,5,184,2.0,1,0,4,7,2,0,2,2.6,1.6,0.9,23,FRA
f6857b4f,5,24,0.3,0,0,5,9,1,0,1,0.7,0.6,0.1,23,FRA
f7691f63,28,1543,17.1,18,8,10,3,17,24,-7,19.6,28.5,-9.0,23,FRA
f81ef10d,36,2767,30.7,32,18,4,1,52,39,13,45.6,43.1,2.5,23,FRA
f833a830,18,724,8.0,10,0,8,19,13,9,4,13.0,11.2,1.8,23,FRA
f8ce97ca,5,263,2.9,4,0,1,8,5,8,-3,5.4,5.5,-0.1,23,FRA
f9d5908e,27,1875,20.8,22,11,5,2,27,14,13,34.9,25.4,9.5,23,FRA
faf00ab8,24,718,8.0,7,2,17,8,17,15,2,10.4,14.3,-3.9,23,FRA
fb0ee44e,32,2497,27.7,30,14,2,1,19,46,-27,30.4,33.6,-3.2,23,FRA
fb14aa28,34,2665,29.6,30,20,4,0,36,68,-32,31.9,62.4,-30.5,23,FRA
fb3236a7,34,2431,27.0,27,23,7,2,22,40,-18,30.8,44.3,-13.6,23,FRA
fb4c5b6e,1,59,0.7,1,0,0,2,1,0,1,0.1,0.8,-0.7,23,FRA
fb55f63a,6,89,1.0,0,0,6,13,1,1,0,1.5,1.7,-0.2,23,FRA
fc46aab1,32,1668,18.5,18,6,14,1,34,16,18,30.4,20.4,10.0,23,FRA
fc4cf6a7,33,2453,27.3,27,18,6,1,37,26,11,41.0,33.3,7.6,23,FRA
fcc84a07,27,1192,13.2,14,2,13,6,20,19,1,17.6,22.3,-4.7,23,FRA
fd2bc67d,37,3299,36.7,37,36,0,0,47,36,11,55.4,43.4,12.0,23,FRA
fd78b105,9,751,8.3,8,8,1,21,10,16,-6,5.7,16.2,-10.5,23,FRA
fdbde523,34,1836,20.4,19,9,15,0,20,44,-24,21.9,32.3,-10.4,23,FRA
feb5d3ab,15,795,8.8,9,3,6,0,8,16,-8,10.0,12.5,-2.4,23,FRA
fed17f5a,26,1187,13.2,14,3,12,5,31,16,15,25.4,17.4,8.1,23,FRA
ff4d0258,2,36,0.4,0,0,2,18,0,1,-1,0.2,1.2,-1.0,23,FRA
ff4df82e,34,1082,12.0,9,0,25,4,12,21,-9,14.5,18.1,-3.5,23,FRA
ffec9769,16,986,11.0,11,4,5,0,11,15,-4,10.6,15.8,-5.2,23,FRA
fffea3e5,29,1291,14.3,13,3,16,1,24,13,11,23.3,17.5,5.8,23,FRA
00242b75,24,2027,22.5,22,21,2,0,19,33,-14,26.1,28.0,-1.9,24,GER
009a4f60,16,1409,15.7,16,13,0,2,30,19,11,25.1,24.7,0.4,24,GER
00c9a283,23,1745,19.4,20,13,3,1,34,27,7,27.8,31.5,-3.7,24,GER
00e36323,18,283,3.1,1,1,17,9,1,8,-7,3.4,6.3,-2.9,24,GER
