id,live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp
5d4e9f31,122,8,2,0,2,1,0,0,0,0,0,0,3,19,EL
5d9577aa,12,1,0,0,0,0,1,0,0,0,0,0,0,19,EL
5da33b33,339,38,8,3,2,43,9,19,9,8,0,3,12,19,EL
5dbefa9d,132,7,2,1,1,4,1,0,0,0,0,1,3,19,EL
5ddb8f9f,383,133,3,0,3,41,130,0,0,0,0,4,16,19,EL
5e1028e5,107,6,2,0,0,10,1,3,2,1,0,0,6,19,EL
5e1280ff,424,63,28,6,1,26,5,12,8,1,0,5,9,19,EL
5e1df051,39,2,0,0,1,1,2,0,0,0,0,0,1,19,EL
5e861944,106,14,4,1,1,13,5,4,4,0,0,0,5,19,EL
5e91ddf8,177,88,18,0,0,0,0,0,0,0,0,2,0,19,EL
5ea8ef20,613,26,14,3,8,16,3,9,2,3,1,0,16,19,EL
5ed9b537,134,9,9,1,1,0,0,0,0,0,0,0,1,19,EL
5f2caf8f,103,6,6,0,0,1,0,0,0,0,0,0,2,19,EL
5f424f35,27,4,0,0,0,2,3,1,1,0,0,0,1,19,EL
5faa73aa,205,9,0,1,3,16,3,0,0,0,0,1,7,19,EL
6043997c,35,0,0,0,1,0,0,0,0,0,0,0,0,19,EL
60a5ee50,107,17,0,1,0,1,0,0,0,0,0,0,8,19,EL
60c81972,120,30,0,0,0,5,30,0,0,0,0,0,7,19,EL
60e86875,242,27,5,4,7,18,10,4,1,0,0,1,10,19,EL
60fd5334,194,4,4,0,0,1,0,0,0,0,0,1,6,19,EL
6115fddd,198,86,18,0,2,0,0,0,0,0,0,3,0,19,EL
611d68ee,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
61707054,28,0,0,0,0,0,0,0,0,0,0,0,2,19,EL
6186e141,74,3,0,0,0,2,0,0,0,0,0,0,0,19,EL
61911828,110,91,34,0,0,0,0,0,0,0,0,0,1,19,EL
61bd33d0,95,5,1,2,3,3,3,1,0,0,0,0,2,19,EL
6228469d,84,4,2,1,0,3,2,0,0,0,0,0,2,19,EL
625869d0,45,14,1,0,0,3,13,0,0,0,0,0,1,19,EL
62b7d469,84,2,2,0,1,1,0,0,0,0,0,1,1,19,EL
62c7067a,92,4,2,0,1,4,2,0,0,0,0,0,4,19,EL
62d0dcc5,49,7,0,0,0,2,3,0,0,0,0,0,1,19,EL
62f427bb,162,6,6,0,1,2,0,0,0,0,0,1,3,19,EL
63a304f3,2,2,0,0,0,0,2,0,0,0,0,0,0,19,EL
63f04c6c,315,53,2,2,0,34,51,0,0,0,0,1,14,19,EL
6438d426,68,2,0,0,1,1,0,0,0,0,0,0,1,19,EL
644faf10,80,5,4,1,1,0,1,0,0,0,0,0,0,19,EL
64679418,74,3,0,0,1,1,3,0,0,0,0,1,1,19,EL
6492ae54,182,49,5,0,0,13,44,0,0,0,0,0,4,19,EL
64f69877,129,6,0,3,1,13,4,0,0,0,0,1,4,19,EL
6503ae16,20,10,2,0,1,0,0,0,0,0,0,0,0,19,EL
6554bb97,213,3,2,0,1,5,1,0,0,0,0,0,3,19,EL
65adf2db,86,6,0,0,0,3,0,1,0,1,0,1,3,19,EL
6605c8ae,13,1,0,0,0,0,0,0,0,0,0,1,0,19,EL
6613c819,566,13,13,2,10,12,0,0,0,0,0,3,9,19,EL
66e86f2e,78,1,1,0,1,1,0,0,0,0,0,0,2,19,EL
66f5432f,54,9,3,1,2,9,1,5,2,3,0,1,2,19,EL
675b0427,540,17,11,0,2,0,3,0,0,0,0,0,4,19,EL
677267d1,44,6,2,0,0,7,0,4,1,1,0,0,3,19,EL
67b3d74b,169,52,4,0,1,6,48,0,0,0,0,1,6,19,EL
6800f515,447,42,17,1,3,29,2,23,5,16,0,2,11,19,EL
691f64f5,68,2,0,0,2,4,2,0,0,0,0,0,5,19,EL
692a8d3b,39,4,1,0,0,1,0,0,0,0,0,2,2,19,EL
692cd6de,195,4,4,0,1,0,0,0,0,0,0,1,0,19,EL
692e9958,57,6,2,0,2,0,4,0,0,0,0,0,0,19,EL
69374ff5,211,8,8,0,2,0,0,0,0,0,0,1,3,19,EL
69986380,20,0,0,0,0,4,0,0,0,0,0,0,1,19,EL
69b9be7e,155,7,7,0,1,0,0,0,0,0,0,1,1,19,EL
6a479195,142,9,0,0,0,1,0,0,0,0,0,1,7,19,EL
6b14ce11,61,21,0,0,0,3,21,0,0,0,0,0,1,19,EL
6b6cbca4,338,11,8,1,3,1,3,0,0,0,0,4,5,19,EL
6b6d252d,83,12,5,0,1,22,3,4,1,2,1,6,2,19,EL
6b71ba6c,5,0,0,0,0,1,0,0,0,0,0,0,1,19,EL
6b994195,235,12,11,1,5,0,1,0,0,0,0,2,7,19,EL
6b9f2f3e,31,11,0,0,0,1,11,0,0,0,0,0,1,19,EL
6bfaecc4,112,69,13,0,0,0,0,0,0,0,0,1,0,19,EL
6c6e2719,98,34,2,0,2,18,26,6,3,3,0,0,4,19,EL
6ca5ec4b,305,4,0,3,1,15,2,2,0,0,0,1,14,19,EL
6d1d3dc3,206,7,6,0,3,2,1,0,0,0,0,1,3,19,EL
6d3f2898,123,31,7,0,0,13,23,1,0,1,0,2,6,19,EL
6d470bb6,23,0,0,0,0,1,0,0,0,0,0,0,0,19,EL
6d4d9e18,50,7,0,0,0,1,1,0,0,0,0,1,1,19,EL
6e7f1353,106,3,2,0,2,5,0,0,0,0,0,0,3,19,EL
6ec1ddf1,45,3,3,0,0,3,0,0,0,0,0,0,1,19,EL
6f1721f0,171,11,0,0,0,16,9,1,0,1,0,1,4,19,EL
6f4e1c93,92,45,16,0,0,0,0,0,0,0,0,1,0,19,EL
6f5ead86,150,11,2,0,3,4,9,0,0,0,0,0,3,19,EL
6f8a10be,0,1,0,0,0,0,0,0,0,0,0,0,0,19,EL
6fbde63a,117,11,6,0,2,3,2,3,0,2,0,0,2,19,EL
6fd8a334,423,13,12,0,1,0,1,0,0,0,0,0,3,19,EL
6fe90922,180,10,1,0,1,17,9,0,0,0,0,0,8,19,EL
706722a8,78,2,0,0,0,1,0,0,0,0,0,0,3,19,EL
70a9cba5,36,2,0,0,0,2,0,0,0,0,0,0,1,19,EL
70c52749,152,50,2,0,1,11,44,4,4,0,0,0,8,19,EL
70cf63ca,102,4,1,0,0,2,3,0,0,0,0,0,3,19,EL
712dd708,66,28,1,0,0,11,23,4,3,1,0,0,5,19,EL
715e5b0e,276,49,18,0,10,40,1,24,11,6,2,1,17,19,EL
71672fa0,191,127,41,0,0,0,0,0,0,0,0,1,0,19,EL
717f39e8,11,0,0,0,0,0,0,0,0,0,0,0,1,19,EL
71d5ca31,412,9,9,0,1,0,0,0,0,0,0,0,2,19,EL
7214c684,173,7,7,0,1,1,0,0,0,0,0,1,0,19,EL
7230b807,4,0,0,0,0,0,0,0,0,0,0,0,2,19,EL
7272a72a,91,5,4,0,4,0,1,0,0,0,0,1,2,19,EL
72a99e38,267,53,2,0,7,15,48,3,2,0,0,0,5,19,EL
733e7ad8,79,8,8,0,0,1,0,0,0,0,0,0,1,19,EL
73affbb6,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
73fc8cc3,164,27,7,0,0,20,10,10,3,5,0,2,4,19,EL
74419746,113,42,14,0,0,0,0,0,0,0,0,0,0,19,EL
7460ca0d,419,50,29,6,6,23,0,21,6,11,1,2,4,19,EL
746b64a7,26,2,2,0,0,0,0,0,0,0,0,0,0,19,EL
746fec7d,34,6,0,0,0,5,2,0,0,0,0,1,3,19,EL
74733221,112,47,10,0,1,0,0,0,0,0,0,1,0,19,EL
7483d9f9,564,18,18,0,13,0,0,0,0,0,0,2,5,19,EL
74bafc9c,27,1,0,0,0,0,1,0,0,0,0,0,2,19,EL
74d52033,41,1,0,0,0,4,1,0,0,0,0,1,0,19,EL
74dc806c,220,42,12,0,5,19,10,12,8,1,0,4,4,19,EL
75229233,322,12,12,0,6,0,0,0,0,0,0,0,6,19,EL
758da372,126,22,1,0,0,10,21,0,0,0,0,0,1,19,EL
762179d9,188,3,2,0,1,0,1,0,0,0,0,2,0,19,EL
76806215,86,39,9,0,0,0,0,0,0,0,0,1,0,19,EL
76d5857d,172,48,1,0,0,17,47,0,0,0,0,0,7,19,EL
76d753f8,315,5,4,0,9,1,1,0,0,0,0,0,1,19,EL
76ecfb22,80,2,2,0,2,0,0,0,0,0,0,0,2,19,EL
770ebf00,253,27,9,0,3,9,5,5,3,0,0,3,6,19,EL
7750462c,146,50,7,0,0,0,0,0,0,0,0,1,0,19,EL
779fe525,102,30,10,0,4,4,18,2,0,2,0,2,3,19,EL
77f278a0,40,2,0,0,0,0,0,0,0,0,0,0,2,19,EL
78150923,114,11,4,0,2,14,1,6,1,1,0,0,3,19,EL
781cff03,13,4,0,0,0,0,0,0,0,0,0,0,0,19,EL
7825393b,10,0,0,0,0,2,0,0,0,0,0,0,1,19,EL
7847ad0c,73,48,11,0,0,0,0,0,0,0,0,0,0,19,EL
78841da9,270,17,3,0,8,17,10,4,0,3,0,0,5,19,EL
78af782c,115,13,3,0,1,1,10,0,0,0,0,0,3,19,EL
7914b9fe,298,6,5,0,1,0,1,0,0,0,0,0,0,19,EL
7956236f,16,3,0,0,0,0,0,0,0,0,0,0,0,19,EL
797cf5cb,218,1,1,0,2,3,0,0,0,0,0,1,5,19,EL
79c0821a,760,19,15,1,3,1,1,0,0,0,0,3,9,19,EL
7a4cea18,196,38,12,1,2,37,8,16,4,10,0,3,0,19,EL
7a68aefa,108,3,0,0,1,5,1,2,1,1,0,1,6,19,EL
7a7f9e0d,101,7,0,0,0,1,1,0,0,0,0,1,4,19,EL
7a854622,73,1,0,1,0,3,1,0,0,0,0,2,0,19,EL
7a8779f3,36,29,8,0,1,0,0,0,0,0,0,1,0,19,EL
7ab2fee8,287,23,11,2,3,11,0,12,7,2,0,3,2,19,EL
7ab59ec0,138,29,23,0,2,12,1,5,3,2,0,0,1,19,EL
7b456af7,204,110,25,0,0,0,0,0,0,0,0,0,0,19,EL
7b4a8d08,40,1,1,0,0,0,0,0,0,0,0,0,1,19,EL
7b602cee,146,10,1,1,1,3,6,0,0,0,0,1,2,19,EL
7b66eec0,35,3,3,0,0,0,0,0,0,0,0,0,0,19,EL
7b8ff0ac,108,3,3,0,0,0,0,0,0,0,0,2,1,19,EL
7bcd6098,51,3,2,0,1,0,1,0,0,0,0,0,0,19,EL
7be09c86,102,3,0,0,0,2,1,0,0,0,0,0,5,19,EL
7c224498,91,28,3,0,0,8,25,0,0,0,0,0,8,19,EL
7c4243d4,447,11,10,2,3,2,0,1,1,0,0,0,4,19,EL
7c473e12,498,7,7,0,3,0,0,0,0,0,0,0,2,19,EL
7c4740ec,6,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
7c7fdb0f,300,74,2,1,2,25,72,0,0,0,0,0,10,19,EL
7cc5bd9c,197,8,8,0,0,0,0,0,0,0,0,2,0,19,EL
7cd78926,228,69,13,0,8,21,56,0,0,0,0,0,7,19,EL
7cf431a5,93,3,1,1,1,13,1,0,0,0,0,1,5,19,EL
7d036b4a,159,7,0,0,1,7,0,6,5,0,0,1,6,19,EL
7d48aed2,43,4,2,0,0,2,2,0,0,0,0,0,0,19,EL
7d5e2c80,137,2,2,0,2,0,0,0,0,0,0,0,1,19,EL
7d6921f8,51,0,0,0,1,2,0,0,0,0,0,1,0,19,EL
7d974435,294,28,16,1,3,15,1,11,5,5,0,1,3,19,EL
7dca49f6,15,1,1,0,0,0,0,0,0,0,0,1,1,19,EL
7df95c14,52,35,2,0,0,4,32,1,1,0,0,0,2,19,EL
7e56d3db,160,37,5,0,1,6,32,0,0,0,0,0,7,19,EL
7e927fda,252,19,7,0,2,1,12,0,0,0,0,2,2,19,EL
7e964a67,27,0,0,0,0,1,0,0,0,0,0,0,1,19,EL
7eb97a8e,69,6,3,3,0,4,0,2,1,0,0,2,2,19,EL
7f043eec,18,0,0,0,0,1,0,0,0,0,0,0,0,19,EL
7f66ea09,28,15,5,0,0,0,0,0,0,0,0,0,0,19,EL
7f78ad23,129,14,3,1,4,5,11,0,0,0,0,0,1,19,EL
7f78f582,25,1,1,0,0,1,0,0,0,0,0,0,0,19,EL
7fac99d4,241,22,8,1,3,14,0,9,4,3,0,2,9,19,EL
7fcc71d8,229,9,3,1,2,10,5,1,0,1,0,2,13,19,EL
7fd58fe3,161,25,1,0,4,11,23,0,0,0,0,1,3,19,EL
7fe90ccd,534,93,8,0,0,49,85,0,0,0,0,1,23,19,EL
7ff93107,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
8023bcab,229,70,2,0,2,10,68,0,0,0,0,2,8,19,EL
80490d7f,186,8,8,2,1,0,0,0,0,0,0,0,1,19,EL
808d48f3,347,66,4,1,1,13,62,0,0,0,0,1,5,19,EL
8104e41e,31,8,0,0,0,1,8,0,0,0,0,0,1,19,EL
81442ecb,232,73,11,0,3,39,46,15,3,10,0,0,5,19,EL
819a94a2,49,3,3,0,1,0,0,0,0,0,0,0,0,19,EL
81d3318f,88,1,0,0,2,5,1,0,0,0,0,0,5,19,EL
81f0781e,260,18,1,3,5,10,3,0,0,0,0,1,5,19,EL
8229a21c,145,4,3,0,0,1,1,0,0,0,0,0,0,19,EL
826313e2,192,52,3,0,0,13,49,0,0,0,0,2,6,19,EL
82671804,357,8,5,0,2,3,3,0,0,0,0,2,3,19,EL
82927de4,508,26,8,4,4,22,3,15,5,4,0,4,14,19,EL
82988fd8,7,2,0,0,0,2,1,1,0,0,0,0,0,19,EL
831cf3ac,181,4,4,1,4,2,0,0,0,0,0,2,3,19,EL
834d0be5,145,11,4,0,3,0,1,0,0,0,0,1,2,19,EL
83534f30,225,16,10,1,9,8,0,6,1,3,0,0,1,19,EL
839c14e1,127,39,5,0,1,16,30,4,2,1,0,0,6,19,EL
83b9c48f,118,7,7,0,0,1,0,0,0,0,0,1,4,19,EL
8454388c,64,28,3,0,0,3,25,0,0,0,0,0,1,19,EL
8455ad90,28,0,0,0,1,1,0,0,0,0,0,0,0,19,EL
84570bef,179,7,6,0,1,0,1,0,0,0,0,0,1,19,EL
8474cb83,32,9,0,0,0,1,9,0,0,0,0,0,1,19,EL
8494acc4,233,17,10,0,2,3,6,1,0,1,0,1,5,19,EL
84fb6aff,73,7,0,0,0,12,7,0,0,0,0,0,1,19,EL
854a2041,99,0,0,0,1,3,0,0,0,0,0,0,5,19,EL
85613cf0,93,3,0,1,1,0,0,0,0,0,0,0,4,19,EL
85a44ecc,166,2,1,0,0,0,0,0,0,0,0,2,3,19,EL
85b4255f,39,37,6,0,0,0,0,0,0,0,0,2,0,19,EL
85d5ccdb,70,13,3,0,0,16,2,7,7,0,0,0,4,19,EL
85f8571a,336,37,18,2,3,3,19,0,0,0,0,2,4,19,EL
86012f0e,54,3,0,0,0,4,3,0,0,0,0,0,9,19,EL
862fa9fb,91,5,5,0,1,0,0,0,0,0,0,0,0,19,EL
8652a85c,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
86765ca8,101,3,3,0,1,0,0,0,0,0,0,0,0,19,EL
8696bc90,53,4,0,1,0,3,1,0,0,0,0,2,1,19,EL
86f9fb71,132,9,9,0,1,0,0,0,0,0,0,3,0,19,EL
874125a3,171,21,3,0,1,5,18,0,0,0,0,0,3,19,EL
874d7a32,171,1,1,0,1,0,0,0,0,0,0,0,2,19,EL
8754c7ca,294,14,13,0,5,1,1,0,0,0,0,0,4,19,EL
88062e83,108,3,2,0,1,3,1,0,0,0,0,1,4,19,EL
881cd6be,115,10,10,1,0,0,0,0,0,0,0,0,0,19,EL
8821f471,161,16,3,0,2,17,11,2,0,1,1,0,6,19,EL
88392398,29,5,2,0,0,4,1,2,0,2,0,0,2,19,EL
884a8908,55,3,0,0,0,7,3,0,0,0,0,0,5,19,EL
886f9aac,19,0,0,0,1,0,0,0,0,0,0,0,0,19,EL
88b5445c,50,30,12,0,0,0,0,0,0,0,0,0,0,19,EL
88b748d2,130,75,14,0,0,0,0,0,0,0,0,0,0,19,EL
890fa4b5,26,14,0,0,0,0,14,0,0,0,0,0,2,19,EL
89151b16,234,6,5,0,1,0,1,0,0,0,0,1,1,19,EL
89b2c8a9,126,28,3,3,1,22,2,17,6,7,0,0,7,19,EL
89cbc961,447,16,13,1,0,1,3,0,0,0,0,3,7,19,EL
8a08491a,106,15,1,0,3,1,2,0,0,0,0,0,1,19,EL
8a1d7b51,356,75,4,0,0,26,69,2,1,0,0,1,6,19,EL
8a387393,5,3,0,0,0,2,1,2,1,1,0,0,1,19,EL
8a6ab963,233,105,23,0,0,0,0,0,0,0,0,2,0,19,EL
8a7a5ad7,70,27,2,0,2,1,25,0,0,0,0,0,3,19,EL
8aafd64f,156,8,0,1,0,4,3,0,0,0,0,1,9,19,EL
8ae07c1c,13,20,5,0,0,0,0,0,0,0,0,1,0,19,EL
8b298f56,482,42,19,0,10,36,0,23,17,4,1,2,15,19,EL
8b66d9cc,65,7,3,0,1,9,1,3,1,2,0,1,1,19,EL
8b8a56ce,379,23,23,1,4,0,0,0,0,0,0,1,2,19,EL
8b92fc98,56,8,0,0,0,1,0,0,0,0,0,0,4,19,EL
8b9ebd03,475,93,15,4,7,86,5,73,31,18,8,2,4,19,EL
8bc373ea,297,13,13,0,4,0,0,0,0,0,0,1,2,19,EL
8beb3c36,9,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
8c5f1522,26,2,0,0,0,3,1,0,0,0,0,0,1,19,EL
8c70d3ee,10,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
8ce063f9,107,16,4,0,0,9,4,7,3,3,0,0,2,19,EL
8d7323e8,118,1,0,1,2,3,0,0,0,0,0,1,7,19,EL
8dbff17c,167,6,6,0,2,1,0,0,0,0,0,0,0,19,EL
8e088e04,194,38,7,0,1,4,31,0,0,0,0,2,6,19,EL
8e371868,269,11,11,0,2,0,0,0,0,0,0,2,1,19,EL
8e58987d,306,2,2,0,0,0,0,0,0,0,0,0,6,19,EL
8e7f49d3,177,2,2,0,1,0,0,0,0,0,0,1,3,19,EL
8ea2c099,181,30,0,1,2,18,30,0,0,0,0,0,7,19,EL
8ec4c2f7,330,16,13,0,7,1,3,0,0,0,0,0,3,19,EL
8ed1d91b,82,13,1,0,0,0,12,0,0,0,0,0,2,19,EL
8eec784d,15,0,0,0,0,2,0,0,0,0,0,0,0,19,EL
8f056768,263,6,2,2,4,2,4,0,0,0,0,2,14,19,EL
8f5bfaac,13,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
8ff2354e,122,44,7,0,0,24,26,11,3,8,0,1,6,19,EL
90104ffb,120,38,2,0,1,9,36,0,0,0,0,0,9,19,EL
901d3e51,108,20,3,0,3,21,5,11,4,5,1,0,3,19,EL
903b6e8b,118,61,9,0,0,0,0,0,0,0,0,2,0,19,EL
9050ddc4,207,38,6,4,3,22,16,16,8,3,0,2,5,19,EL
90573602,119,25,1,0,1,3,24,0,0,0,0,0,5,19,EL
90decc12,86,3,3,0,4,0,0,0,0,0,0,0,0,19,EL
9139bb12,97,4,2,2,2,4,0,2,0,2,0,0,2,19,EL
91538ba3,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
91899ca8,44,7,6,0,1,0,1,0,0,0,0,0,0,19,EL
92432bc6,270,6,0,2,0,7,1,5,0,3,0,1,5,19,EL
925e1359,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
9260926b,157,1,1,0,2,0,0,0,0,0,0,0,1,19,EL
92b17b2a,146,14,8,0,3,3,4,1,1,0,0,1,1,19,EL
934e1968,58,6,1,1,2,3,3,2,0,2,0,0,0,19,EL
93b891d1,115,1,0,4,0,0,0,0,0,0,0,3,4,19,EL
93bf37c5,79,6,0,1,0,4,0,0,0,0,0,0,5,19,EL
940efd73,101,11,2,0,1,7,9,0,0,0,0,3,3,19,EL
94130fc4,12,0,0,0,0,1,0,0,0,0,0,0,0,19,EL
9413b19f,128,60,14,0,0,0,0,0,0,0,0,0,0,19,EL
942b4f90,200,8,0,2,2,1,0,0,0,0,0,2,7,19,EL
947239ca,36,0,0,0,0,1,0,0,0,0,0,0,1,19,EL
94d260aa,173,20,19,0,7,1,1,0,0,0,0,0,2,19,EL
94d628b1,32,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
94f8d10c,254,8,6,0,5,0,2,0,0,0,0,0,0,19,EL
952e0df2,173,36,3,0,0,14,33,0,0,0,0,1,2,19,EL
953597a1,290,15,14,0,3,0,1,0,0,0,0,1,0,19,EL
958bba56,408,28,25,0,14,3,1,2,1,1,0,1,1,19,EL
96094cbc,173,29,10,1,2,28,3,16,5,8,0,0,6,19,EL
960acc0a,79,3,1,0,0,0,1,0,0,0,0,1,1,19,EL
962e54cb,25,1,1,0,0,3,0,0,0,0,0,0,2,19,EL
963829d0,340,30,17,3,5,15,1,12,4,5,0,0,5,19,EL
963a328b,81,0,0,1,0,0,0,0,0,0,0,0,0,19,EL
96ddfa79,228,12,3,0,3,4,1,3,1,0,0,1,0,19,EL
96f2d977,129,7,7,0,0,1,0,0,0,0,0,1,1,19,EL
9744ff80,206,39,12,3,2,26,11,16,2,5,0,0,8,19,EL
9778d8dd,3,1,1,0,0,0,0,0,0,0,0,0,0,19,EL
97b87472,40,5,3,0,0,0,2,0,0,0,0,0,1,19,EL
97bfa797,71,3,0,0,0,3,0,0,0,0,0,1,5,19,EL
98554bfd,124,4,4,0,1,0,0,0,0,0,0,0,1,19,EL
98afb06c,32,0,0,0,0,5,0,0,0,0,0,0,3,19,EL
98d5ecc2,231,12,11,0,6,0,1,0,0,0,0,0,0,19,EL
9916979a,99,17,7,2,2,19,0,10,9,1,0,2,6,19,EL
997fff07,93,5,4,0,0,0,1,0,0,0,0,1,0,19,EL
99a4bb79,5,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
99b1d0e6,279,53,6,0,1,21,47,0,0,0,0,2,14,19,EL
9ab16552,595,32,32,2,6,1,0,0,0,0,0,0,6,19,EL
9ada6f1d,68,4,1,0,0,2,0,1,1,0,0,1,2,19,EL
9bc78273,22,23,10,0,0,0,0,0,0,0,0,0,0,19,EL
9bcd6455,53,4,2,0,1,1,1,0,0,0,0,1,2,19,EL
9bd3b683,32,5,1,0,1,0,0,0,0,0,0,0,0,19,EL
9bd73cce,25,2,0,0,0,2,2,0,0,0,0,0,0,19,EL
9c0c2413,265,32,19,1,7,20,1,10,5,3,0,4,6,19,EL
9c145144,124,6,0,1,0,10,3,0,0,0,0,2,7,19,EL
9d40ca9c,326,17,8,0,6,5,8,1,0,1,0,0,4,19,EL
9d60028d,68,2,2,0,2,0,0,0,0,0,0,0,1,19,EL
9d689a5b,26,0,0,0,0,2,0,0,0,0,0,0,1,19,EL
9d7d5334,31,6,1,0,0,4,5,0,0,0,0,0,1,19,EL
9d8586c4,125,12,2,1,1,5,10,0,0,0,0,2,3,19,EL
9d971f13,246,10,6,3,2,6,2,1,0,1,0,2,11,19,EL
9dbb75ca,185,13,1,1,2,2,0,0,0,0,0,2,8,19,EL
9e1035f8,98,4,0,3,1,6,4,0,0,0,0,0,1,19,EL
9e49c320,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL
9f810e29,11,1,1,0,2,0,0,0,0,0,0,0,0,19,EL
9f9c57f0,88,4,0,1,1,3,1,0,0,0,0,0,2,19,EL
9fc2531b,77,5,0,0,3,1,0,0,0,0,0,1,1,19,EL
a0255c67,263,3,2,0,4,4,1,0,0,0,0,0,4,19,EL
a0313275,137,35,10,0,0,9,22,3,3,0,0,2,1,19,EL
a04e2dd2,144,107,48,0,1,0,0,0,0,0,0,2,0,19,EL
a08b5224,42,3,0,0,0,3,0,0,0,0,0,0,7,19,EL
a08b974a,98,17,0,1,2,8,15,0,0,0,0,0,3,19,EL
a0aa4566,11,1,0,0,0,0,1,0,0,0,0,0,1,19,EL
a0d59251,184,67,16,0,1,30,42,9,3,5,0,1,9,19,EL
a165a577,22,6,1,0,0,0,0,0,0,0,0,0,0,19,EL
a167537f,285,29,10,1,1,26,3,16,9,4,1,1,10,19,EL
a179d516,34,11,2,0,0,0,0,0,0,0,0,0,0,19,EL
a275b145,36,1,1,0,0,0,0,0,0,0,0,0,1,19,EL
a2947130,112,9,7,0,0,0,2,0,0,0,0,0,3,19,EL
a2950e2d,142,27,12,1,1,20,0,14,5,6,0,0,2,19,EL
a2abe631,62,28,8,0,0,0,0,0,0,0,0,0,0,19,EL
a30a166e,169,3,3,0,2,0,0,0,0,0,0,0,3,19,EL
a33a0dc0,16,5,2,0,1,2,0,2,1,0,0,0,0,19,EL
a372a9f2,363,16,14,2,5,0,2,0,0,0,0,0,7,19,EL
a39bb753,257,43,14,1,4,30,4,25,10,7,1,1,6,19,EL
a3b03921,125,2,2,0,2,0,0,0,0,0,0,0,2,19,EL
a3bf2258,81,5,1,0,1,5,1,0,0,0,0,1,4,19,EL
a3d524cb,94,49,11,0,1,0,0,0,0,0,0,0,0,19,EL
a45eac1f,85,7,0,1,2,4,1,0,0,0,0,0,9,19,EL
a4b1028a,333,92,7,0,4,18,85,0,0,0,0,1,8,19,EL
a4fe8cda,67,7,1,0,0,1,2,0,0,0,0,1,3,19,EL
a51728e3,89,8,7,1,1,0,1,0,0,0,0,0,2,19,EL
a5212312,179,4,4,0,1,2,0,0,0,0,0,2,1,19,EL
a5296e55,307,5,5,2,4,4,0,0,0,0,0,2,12,19,EL
a53649b7,50,1,0,0,0,2,0,0,0,0,0,1,3,19,EL
a5d101a9,243,6,5,0,2,4,0,0,0,0,0,3,8,19,EL
a5e16eba,161,56,6,1,3,1,50,0,0,0,0,1,3,19,EL
a5e96539,108,0,0,0,0,5,0,0,0,0,0,1,3,19,EL
a5f458d9,46,1,0,0,0,0,1,0,0,0,0,0,0,19,EL
a637251f,52,4,0,0,0,1,0,0,0,0,0,0,2,19,EL
a64b4786,46,2,2,0,0,0,0,0,0,0,0,0,0,19,EL
a6951bf8,294,4,4,0,10,0,0,0,0,0,0,0,2,19,EL
a69cf944,92,20,6,3,0,13,3,10,6,4,0,0,5,19,EL
a6b9bd00,34,1,1,0,2,2,0,0,0,0,0,0,0,19,EL
a6de370d,339,29,13,2,6,28,1,15,6,6,0,2,3,19,EL
a70b8345,59,18,9,0,0,0,0,0,0,0,0,0,0,19,EL
a801669e,118,0,0,0,0,1,0,0,0,0,0,0,0,19,EL
a81ed730,406,11,11,0,4,3,0,0,0,0,0,3,6,19,EL
a8c0acb7,102,6,0,0,1,2,6,0,0,0,0,0,0,19,EL
a8c62306,23,2,0,0,0,1,0,1,0,1,0,0,0,19,EL
a8f41212,66,21,4,0,0,9,1,10,5,2,1,0,1,19,EL
a96e5dc0,105,19,1,0,0,1,18,0,0,0,0,0,2,19,EL
a98a9189,6,5,1,0,0,0,0,0,0,0,0,0,0,19,EL
a9dc785c,94,94,23,0,1,0,0,0,0,0,0,0,2,19,EL
aa1ecac3,180,8,1,1,0,9,7,0,0,0,0,3,2,19,EL
aa21406e,5,2,0,0,0,1,2,0,0,0,0,0,0,19,EL
aa5fd980,19,3,0,0,0,5,2,1,1,0,0,0,3,19,EL
aad9c3f3,96,11,0,1,0,2,1,0,0,0,0,1,2,19,EL
aae023c4,19,1,1,0,1,0,0,0,0,0,0,0,0,19,EL
aaee68f1,43,4,0,0,0,0,0,0,0,0,0,3,0,19,EL
aaf0fd15,8,0,0,0,0,1,0,0,0,0,0,0,1,19,EL
ab77f2d9,327,6,6,1,4,1,0,0,0,0,0,0,3,19,EL
abcfaa50,56,8,4,0,0,11,1,3,3,0,0,0,6,19,EL
ac1f056e,17,1,0,0,0,1,0,1,1,0,0,0,1,19,EL
ac290817,92,10,0,0,0,13,7,3,0,2,0,0,5,19,EL
