id,fk_ag,ck_ag,og_ag,ps_xg,ps_xg_delta,cmp_launch,att_launch,att_gk_pass,att_gk_throw,gk_pass_len,att_goal_kick,goal_kick_len,att_cross_ag,stop_cross_ag,def_outside_pen,def_outside_pen_dist,goal_kicks_launched,att_launch_non_goal_kick,att_pass_non_goal_kick,season,comp
62ba5881,0,0,0,1.0,1.0,7,16,21,3,783.3,10,489.0,31,1,36,18.4,8,6,11,22,GER
73e2f6eb,0,0,0,0.0,0.0,1,2,5,0,182.0,0,0.0,0,0,0,0.0,0,2,5,22,GER
7d3e7da6,1,1,1,8.7,-1.3,10,32,197,31,4964.4,38,767.6,54,3,192,19.2,4,-6,159,22,GER
7fe12375,0,5,3,30.5,-5.5,163,472,784,122,28224.0,217,9591.4,399,29,309,12.9,130,255,567,22,GER
83e0eeb4,0,1,0,8.5,1.5,20,65,104,10,3754.4,30,1449.0,52,1,10,10.7,22,35,74,22,GER
86314793,0,3,2,24.2,-3.8,65,182,288,26,10800.0,70,3654.0,95,7,353,18.6,50,112,218,22,GER
87436846,2,3,1,31.4,4.4,107,251,854,88,24595.2,144,5068.8,283,9,204,13.6,50,107,710,22,GER
8778c910,0,1,0,23.9,-2.1,110,223,1085,163,29946.0,166,4199.8,262,9,2489,26.2,17,57,919,22,GER
8a6ab963,0,0,0,0.4,-0.6,4,10,43,5,1092.2,6,322.2,21,0,0,13.0,4,4,37,22,GER
9d12e142,0,0,0,1.0,0.0,0,7,20,3,562.0,3,102.9,5,0,136,27.3,1,4,17,22,GER
9f941969,1,3,4,41.4,2.4,464,1004,1353,99,58990.8,243,11785.5,411,27,1384,19.5,165,761,1110,22,GER
a70b8345,0,0,1,3.4,-0.6,43,122,213,28,7731.9,43,1943.6,83,11,30,10.2,26,79,170,22,GER
a92ab7be,1,3,1,39.7,1.7,245,633,1084,112,40975.2,244,14420.4,462,14,553,15.8,183,389,840,22,GER
a9a6fc08,0,2,0,3.0,-4.0,22,51,70,14,2408.0,20,1264.0,34,4,6,6.3,20,31,50,22,GER
ad3389d5,2,6,0,41.9,-2.1,130,381,1050,173,32130.0,209,7816.6,385,17,787,17.5,89,172,841,22,GER
b90c4a43,0,0,0,1.0,0.0,4,14,37,6,1169.2,4,160.0,24,3,44,14.8,2,10,33,22,GER
bcb2ccd8,0,6,1,31.9,-1.1,117,310,976,162,28792.0,198,6553.8,349,14,1256,20.6,67,112,778,22,GER
c1242d4e,1,6,2,55.8,4.8,412,902,1448,91,56761.6,317,14867.3,528,11,855,18.6,184,585,1131,22,GER
c41f7379,0,0,0,1.7,-1.3,5,13,32,5,912.0,7,210.7,10,1,0,11.3,2,6,25,22,GER
c89e8aae,1,2,1,11.3,-1.7,18,58,158,31,5024.4,49,1293.6,97,2,95,13.6,9,9,109,22,GER
cbac6ec9,1,5,1,46.3,-4.7,92,235,773,152,21102.9,240,7368.0,447,17,569,15.4,71,-5,533,22,GER
cd59b9df,2,5,2,37.3,0.3,77,240,836,142,22990.0,185,6549.0,343,17,788,16.1,69,55,651,22,GER
ce17b5eb,0,3,1,50.8,5.8,157,539,1001,146,34634.6,250,10650.0,426,19,705,16.4,121,289,751,22,GER
d28339cb,0,3,0,6.7,-0.3,10,22,92,22,2465.6,37,725.2,67,2,71,17.8,3,-15,55,22,GER
db401046,0,4,0,42.0,2.0,165,370,873,135,28197.9,204,8588.4,413,31,444,14.8,103,166,669,22,GER
dee3013b,0,0,0,2.1,-0.9,3,14,59,9,1522.2,20,624.0,27,2,28,14.4,4,-6,39,22,GER
f26dee6b,0,0,0,0.7,-1.3,1,4,18,5,394.2,11,404.8,10,1,0,10.8,4,-7,7,22,GER
19e50035,0,0,0,8.8,-3.2,23,66,79,11,3009.9,39,1868.1,55,3,0,7.8,26,27,40,22,ENG
1c0eea98,1,3,2,23.2,-2.8,71,207,275,47,11247.5,87,4158.6,187,7,193,16.1,59,120,188,22,ENG
2628fd2b,0,0,0,9.4,0.4,17,53,77,13,2602.6,37,1864.8,73,6,7,7.3,26,16,40,22,ENG
28300a16,0,1,0,1.6,-0.4,2,6,32,2,764.8,6,240.0,16,0,0,9.3,3,0,26,22,ENG
28d596a0,0,1,0,3.2,1.2,8,29,117,29,3088.8,21,579.6,44,2,150,18.8,6,8,96,22,ENG
2f965a72,0,0,0,1.2,0.2,9,28,26,3,1203.8,14,679.0,15,1,0,5.5,10,14,12,22,ENG
33887998,0,1,1,28.4,-1.6,83,193,779,154,19708.7,177,4407.3,375,28,685,14.9,46,16,602,22,ENG
36c2ca73,0,6,0,21.5,-5.5,74,246,383,78,13290.1,125,6325.0,255,22,48,9.6,90,121,258,22,ENG
3a949a25,0,7,1,34.0,0.0,207,497,605,88,22385.0,236,14278.0,360,22,166,11.9,217,261,369,22,ENG
3bb7b8b4,0,1,0,25.7,-0.3,87,182,988,165,25391.6,138,3698.4,300,21,1045,19.0,27,44,850,22,ENG
3f70db80,0,0,0,0.6,0.6,1,3,8,2,243.2,3,86.1,7,0,47,23.7,1,0,5,22,ENG
42130443,0,0,0,0.1,0.1,1,6,32,6,748.8,7,135.1,10,0,49,16.6,1,-1,25,22,ENG
466fb2c5,0,3,1,38.2,0.2,134,480,993,162,32967.6,181,9973.1,414,26,984,16.4,134,299,812,22,ENG
4806ec67,2,10,4,51.7,-2.3,272,782,873,119,40507.2,267,16153.5,518,23,521,14.9,218,515,606,22,ENG
4b40d9ca,1,6,1,44.3,-1.7,319,807,793,147,36636.6,283,17319.6,605,46,1392,17.4,258,524,510,22,ENG
53af52f3,1,14,1,55.5,-1.5,194,486,999,166,34065.9,291,10912.5,533,15,562,14.8,126,195,708,22,ENG
62d7ef38,0,0,0,2.2,0.2,2,10,78,13,1770.6,13,299.0,20,0,51,17.1,1,-3,65,22,ENG
6a713852,1,5,0,40.9,-1.1,158,561,1285,186,42405.0,234,11442.6,517,60,464,12.9,151,327,1051,22,ENG
6b625ac2,3,10,1,61.8,-16.2,108,410,1101,274,32259.3,288,9590.4,438,23,639,14.2,107,122,813,22,ENG
76eca7e2,0,1,1,3.2,-1.8,27,63,57,7,2895.6,21,1335.6,37,0,68,17.0,19,42,36,22,ENG
7956236f,2,5,2,42.1,-3.9,146,406,824,162,27686.4,275,9377.5,474,34,508,15.4,106,131,549,22,ENG
7a2e46a8,0,3,1,24.4,1.4,114,258,1216,211,31980.8,172,5744.8,340,22,1664,18.7,57,86,1044,22,ENG
7b4de647,0,3,1,4.2,-2.8,20,62,54,5,2640.6,31,1590.3,50,3,21,10.7,22,31,23,22,ENG
7ba6d84e,0,4,3,55.1,1.1,103,315,623,134,19250.7,299,10734.1,525,8,350,14.0,128,16,324,22,ENG
8f62b6ee,1,5,1,37.6,-1.4,115,279,676,161,20956.0,278,7367.0,567,33,639,14.2,79,1,398,22,ENG
903b6e8b,1,1,1,46.3,7.3,121,412,844,216,29286.8,261,9630.9,549,43,532,13.3,113,151,583,22,ENG
9328b835,2,8,2,46.8,-1.2,193,525,736,164,28115.2,277,12298.8,595,28,124,10.4,165,248,459,22,ENG
939bc634,0,0,0,3.2,-1.8,9,25,48,6,1713.6,13,412.1,30,1,113,22.7,4,12,35,22,ENG
98ea5115,1,3,0,26.2,-0.8,225,527,876,118,31711.2,202,10079.8,402,27,553,15.8,138,325,674,22,ENG
a179d516,0,1,0,3.3,-1.7,17,36,47,0,1804.8,13,734.5,33,1,56,14.0,12,23,34,22,ENG
a8a3d139,0,0,0,2.2,-0.8,3,11,32,7,972.8,6,187.2,11,1,16,16.3,2,5,26,22,ENG
ab13a5aa,1,10,0,28.8,-4.2,105,282,778,182,22017.4,201,6331.5,386,17,586,16.3,75,81,577,22,ENG
c3e39f12,0,5,2,32.4,-0.6,105,330,461,71,18255.6,140,6930.0,285,19,295,12.3,99,190,321,22,ENG
cc70a1d5,1,1,2,9.7,-1.3,25,93,221,40,6585.8,66,2395.8,139,11,78,11.2,30,27,155,22,ENG
cde3309f,0,1,1,9.5,-4.5,72,163,187,28,8321.5,62,3515.4,106,5,42,10.5,48,101,125,22,ENG
d0b3ceb9,0,3,1,37.1,-10.9,196,622,657,76,29367.9,223,13513.8,455,20,588,15.9,201,399,434,22,ENG
d3ce0e89,0,1,0,1.4,0.4,2,5,26,8,670.8,7,135.1,18,1,10,10.7,0,-2,19,22,ENG
da8b19e2,0,1,0,2.9,-0.1,1,11,19,4,685.9,14,399.0,13,1,14,14.2,3,-3,5,22,ENG
e082af5b,0,2,0,19.3,-2.7,45,129,219,47,7555.5,86,2967.0,175,3,242,17.3,34,43,133,22,ENG
e7ee38c3,0,0,0,2.2,-0.8,8,25,26,7,995.8,20,972.0,28,5,0,5.8,13,5,6,22,ENG
f127d782,0,5,2,19.9,-2.1,64,216,433,60,14678.7,83,3062.7,194,9,302,16.8,41,133,350,22,ENG
f23f9d20,1,7,2,48.3,-11.7,134,399,847,168,29052.1,224,8982.4,442,14,239,12.6,107,175,623,22,ENG
05bffdb1,0,0,0,8.1,-0.9,27,84,162,27,5459.4,44,1812.8,82,5,183,16.7,24,40,118,22,EL
072e68ed,0,1,0,5.6,-0.4,5,29,53,10,2061.7,11,463.1,24,2,43,14.5,5,18,42,22,EL
0743d0ec,0,0,0,2.5,0.5,13,51,68,18,2543.2,36,1645.2,68,3,36,12.0,22,15,32,22,EL
10072610,0,0,0,6.5,0.5,12,59,117,21,4270.5,19,837.9,56,2,108,18.0,11,40,98,22,EL
118b60ce,0,0,0,0.0,0.0,0,6,16,2,569.6,9,230.4,12,0,0,8.0,1,-3,7,22,EL
1d2d5cc8,0,0,0,0.0,0.0,5,12,55,4,1496.0,4,119.2,10,1,0,7.5,1,8,51,22,EL
20b9f052,0,1,1,6.2,0.2,5,27,164,25,3821.2,19,456.0,33,1,187,20.8,3,8,145,22,EL
20de219a,0,0,0,2.2,1.2,8,26,42,9,1629.6,9,486.9,11,2,14,14.2,7,17,33,22,EL
2f965a72,0,0,1,9.3,2.3,45,134,224,36,8153.6,93,3840.9,150,8,125,12.5,43,41,131,22,EL
2fabebc0,0,0,0,1.6,-1.4,2,5,22,5,534.6,8,130.4,9,1,80,26.8,1,-3,14,22,EL
332695f4,0,0,0,2.3,0.3,16,35,85,6,2847.5,16,593.6,19,3,68,17.2,6,19,69,22,EL
339fe0e8,0,0,1,7.4,1.4,20,49,170,25,4556.0,64,1440.0,75,0,45,15.0,5,-15,106,22,EL
34ccf6fa,0,0,0,0.8,-0.2,5,20,52,17,1492.4,19,594.7,28,0,50,16.8,6,1,33,22,EL
374ee424,0,1,0,4.3,0.3,36,72,148,18,4913.6,41,1963.9,55,2,19,9.5,28,31,107,22,EL
3b0108d6,0,0,1,0.3,0.3,5,7,55,6,1347.5,5,117.0,14,1,0,7.7,0,2,50,22,EL
4030c7ae,0,0,2,10.1,3.1,15,35,100,28,2960.0,51,1453.5,80,3,0,7.2,12,-16,49,22,EL
4535e4bb,0,0,0,8.0,1.0,15,29,67,15,2090.4,20,858.0,37,0,94,18.9,11,9,47,22,EL
4980c6be,0,1,0,5.5,1.5,8,27,53,10,1860.3,12,543.6,39,0,11,11.0,7,15,41,22,EL
510c6a3f,0,0,0,9.0,1.0,9,58,142,24,4813.8,29,1157.1,41,1,64,16.1,13,29,113,22,EL
53af52f3,0,0,0,9.4,-1.6,25,50,131,22,4178.9,37,1269.1,60,3,26,13.1,11,13,94,22,EL
53e360bb,0,0,0,6.3,-0.7,13,55,180,25,5238.0,35,1022.0,71,6,9,9.9,7,20,145,22,EL
55b93ae0,0,0,0,2.1,0.1,20,50,48,3,2390.4,25,1075.0,41,0,21,21.0,14,25,23,22,EL
56901a62,0,0,1,2.1,1.1,2,6,41,8,988.1,6,210.0,21,0,0,9.3,2,0,35,22,EL
56f99ec7,0,0,0,1.6,-1.4,5,11,18,3,543.6,8,352.0,10,2,0,5.7,5,3,10,22,EL
58f077c0,0,2,0,9.6,0.6,31,110,164,31,6182.8,58,2586.8,112,2,60,15.0,33,52,106,22,EL
5e8936be,0,2,1,7.3,0.3,61,129,182,24,7170.8,59,2590.1,91,4,72,14.4,35,70,123,22,EL
6f4e1c93,0,0,0,6.1,-0.9,12,35,64,8,2316.8,24,938.4,36,0,191,21.3,12,11,40,22,EL
6f51e382,0,2,0,6.4,-1.6,12,38,199,38,5154.1,22,473.0,39,4,202,20.2,4,16,177,22,EL
7b456af7,0,4,0,10.6,-1.4,42,128,213,31,7220.7,77,3357.2,125,8,56,11.2,45,51,136,22,EL
7f40333d,0,1,0,10.2,0.2,49,116,215,31,8148.5,45,1980.0,103,9,162,16.2,23,71,170,22,EL
82b1198a,0,0,0,1.7,-0.3,1,4,26,2,613.6,3,63.0,7,0,68,22.8,0,1,23,22,EL
8a6ab963,0,1,0,0.7,-0.3,5,8,24,2,756.0,10,262.0,9,0,19,19.5,2,-2,14,22,EL
9328b835,0,0,0,0.0,0.0,4,11,16,3,572.8,9,430.2,7,0,0,14.0,6,2,7,22,EL
939bc634,0,0,0,1.9,-0.1,25,53,70,13,2618.0,33,1689.6,26,1,115,23.1,25,20,37,22,EL
93fffbcf,0,1,0,4.9,-0.1,36,70,178,22,5820.6,32,1296.0,53,3,75,15.1,14,38,146,22,EL
9413b19f,0,2,0,9.5,-3.5,13,34,140,25,3346.0,62,1705.0,78,0,120,17.2,16,-28,78,22,EL
972d595a,0,1,0,5.4,3.4,21,57,58,8,2818.8,28,1262.8,65,4,0,4.3,15,29,30,22,EL
99047b00,0,0,0,4.8,-0.2,14,40,101,19,3363.3,19,754.3,26,2,223,18.6,9,21,82,22,EL
a111cf41,0,0,1,7.4,2.4,28,65,106,19,3911.4,32,1529.6,52,3,60,15.1,19,33,74,22,EL
a2abe631,0,0,0,6.1,3.1,42,110,214,19,7340.2,51,2397.0,84,3,107,15.4,30,59,163,22,EL
a3b0ed18,0,1,0,6.7,1.7,16,30,109,20,2964.8,35,1057.0,63,2,94,15.8,11,-5,74,22,EL
a9a3b55d,0,0,0,7.5,0.5,34,76,126,18,4825.8,20,1018.0,46,2,85,14.2,14,56,106,22,EL
ad3389d5,0,0,0,11.3,3.3,23,98,293,39,9053.7,44,1645.6,77,4,96,16.1,17,54,249,22,EL
afb0c500,0,1,0,5.7,-0.3,28,122,244,33,8344.8,72,3146.4,72,2,168,18.7,39,50,172,22,EL
b69dfb42,0,4,0,10.6,0.6,24,83,131,26,4847.0,55,2288.0,104,2,121,17.4,26,28,76,22,EL
b9139383,0,1,0,9.2,-0.8,12,66,86,24,3302.4,39,1599.0,71,1,10,10.1,23,27,47,22,EL
bcb2ccd8,0,1,0,6.6,-0.4,23,59,208,30,5990.4,39,1068.6,67,1,137,22.9,9,20,169,22,EL
be855308,0,0,0,3.6,2.6,14,40,73,9,2533.1,22,921.8,36,2,0,8.0,13,18,51,22,EL
c924b17d,1,0,0,9.1,0.1,29,89,176,37,5860.8,48,1737.6,57,1,70,14.1,21,41,128,22,EL
cb4f24c6,0,2,1,10.2,-1.8,17,38,156,34,4102.8,36,1209.6,57,3,116,16.6,12,2,120,22,EL
cc1c5035,0,0,0,2.9,0.9,21,41,73,9,2540.4,19,763.8,40,4,0,8.0,11,22,54,22,EL
cd59b9df,0,1,1,4.7,-0.3,3,10,51,7,1275.0,8,152.8,16,0,38,19.3,0,2,43,22,EL
ce17b5eb,0,1,0,17.0,4.0,52,194,343,59,12382.3,93,4417.5,174,15,241,14.2,53,101,250,22,EL
d0d98611,0,1,0,2.5,0.5,3,7,26,8,764.4,5,114.0,11,1,0,15.0,0,2,21,22,EL
d1a08b5a,0,0,0,0.1,0.1,4,20,25,1,1130.0,4,258.0,10,1,10,10.6,4,16,21,22,EL
d6f6ce93,0,1,0,1.7,-2.3,2,3,55,14,1127.5,9,149.4,19,1,186,26.6,0,-6,46,22,EL
ea83bfa6,0,1,1,9.8,-0.2,18,90,171,28,6053.4,50,1900.0,87,5,75,15.0,22,40,121,22,EL
ef3909cd,0,3,0,15.1,3.1,64,174,383,67,13251.8,84,2822.4,160,13,561,17.0,31,90,299,22,EL
f00de885,0,0,0,4.6,-1.4,50,94,232,39,7470.4,54,1846.8,100,5,88,12.7,20,40,178,22,EL
f3a97d02,0,4,2,14.7,1.7,82,232,389,48,14004.0,118,4956.0,196,3,229,16.4,63,114,271,22,EL
f6798fc3,0,0,0,6.9,2.9,15,40,109,17,3237.3,39,1283.1,69,3,45,11.3,14,1,70,22,EL
f9e0c603,0,1,0,8.0,-2.0,29,69,199,34,5751.1,40,1652.0,62,2,277,19.8,19,29,159,22,EL
fd834d1d,0,0,0,3.6,0.6,6,23,44,8,1711.6,4,140.0,4,1,60,20.2,2,19,40,22,EL
04ac8285,0,4,2,28.6,1.6,104,242,351,69,13969.8,94,5132.4,195,6,224,16.0,70,148,257,22,SPA
10072610,0,1,2,18.6,1.6,109,272,405,53,16159.5,99,4742.1,251,6,99,11.0,62,173,306,22,SPA
17a1299d,0,0,0,0.6,-0.4,5,10,31,2,902.1,3,147.9,17,1,0,13.7,2,7,28,22,SPA
1840e36d,1,2,0,33.3,4.3,74,251,936,188,26956.8,199,6825.7,467,21,480,15.5,61,52,737,22,SPA
30061f53,1,0,0,1.5,-1.5,1,10,21,6,716.1,10,327.0,13,0,12,12.5,3,0,11,22,SPA
3061e1ec,0,0,0,3.6,1.6,5,10,57,13,1328.1,23,772.8,39,3,0,9.9,6,-13,34,22,SPA
3318286e,0,7,2,56.0,3.0,232,730,839,149,35741.4,335,17587.5,574,29,950,17.6,254,395,504,22,SPA
374ee424,1,5,0,31.4,-0.6,195,466,1015,125,33393.5,241,10869.1,465,18,787,16.4,135,225,774,22,SPA
4535e4bb,0,3,0,4.1,-0.9,16,55,88,14,3467.2,19,885.4,57,3,41,13.7,13,36,69,22,SPA
4eae5bc4,0,0,0,0.0,0.0,0,6,4,0,244.0,2,136.0,5,1,0,5.0,2,4,2,22,SPA
58bc7d18,0,1,0,17.2,0.2,75,218,348,77,12667.2,136,5548.8,217,8,228,15.2,70,82,212,22,SPA
5dcf3e90,0,2,1,31.9,1.9,145,371,692,189,23389.6,243,10278.9,529,29,532,15.2,125,128,449,22,SPA
5f0241b2,0,4,2,21.4,-5.6,94,201,270,50,10638.0,90,4356.0,194,2,63,12.6,60,111,180,22,SPA
605eb473,0,1,1,27.2,2.2,140,357,453,67,18346.5,188,8253.2,333,14,104,11.6,113,169,265,22,SPA
625c144a,0,2,1,28.2,1.2,131,333,1073,161,31868.1,214,8003.6,478,22,858,16.5,85,119,859,22,SPA
67669ce7,0,0,0,4.2,-1.8,35,88,91,13,4004.0,37,1894.4,41,3,161,16.1,29,51,54,22,SPA
6c4776b1,0,10,0,52.8,1.8,272,792,840,119,38640.0,313,18842.6,586,42,338,12.1,260,479,527,22,SPA
6f51e382,0,6,0,30.1,-3.9,130,255,1072,147,28836.8,205,6949.5,342,15,520,15.3,66,50,867,22,SPA
73683fa9,0,4,2,50.3,3.3,158,429,859,207,29034.2,298,11532.6,616,35,589,13.7,139,131,561,22,SPA
87b498b0,0,0,0,1.0,-2.0,4,10,32,9,921.6,2,142.0,16,0,131,26.3,2,8,30,22,SPA
8f29e08b,0,1,1,1.1,-0.9,8,26,32,6,1395.2,9,554.4,17,1,154,22.0,8,17,23,22,SPA
8f8c6934,0,5,1,40.9,0.9,366,863,888,101,41380.8,292,15797.2,571,25,675,15.0,247,571,596,22,SPA
924ff27e,0,0,1,3.6,-0.4,9,27,51,7,1744.2,16,585.6,36,1,94,18.9,7,11,35,22,SPA
97852360,0,9,0,51.8,-8.2,331,693,721,85,32084.5,308,15584.8,545,24,675,15.7,230,385,413,22,SPA
9970da54,0,1,0,5.9,1.9,29,69,67,9,3008.3,40,2060.0,66,2,43,14.6,28,29,27,22,SPA
9f0ea33f,0,1,0,8.9,-0.1,15,52,170,38,4760.0,56,1803.2,105,3,235,16.8,16,-4,114,22,SPA
a01c3d54,0,8,0,23.5,-5.5,59,154,286,66,10353.2,92,3210.8,177,9,380,18.1,35,62,194,22,SPA
a2c1a8d3,0,0,0,5.0,0.0,13,31,56,12,1853.6,26,936.0,48,1,105,17.5,12,5,30,22,SPA
a4995f48,0,10,1,48.1,1.1,388,850,852,78,39618.0,306,17901.0,529,23,1158,18.1,262,544,546,22,SPA
a9dc785c,1,1,0,4.1,0.1,17,34,106,18,3349.6,24,700.8,42,0,72,18.0,4,10,82,22,SPA
ac295d9e,0,0,0,4.1,-0.9,24,58,191,27,5825.5,33,1181.4,66,4,210,17.5,11,25,158,22,SPA
b5bdf144,0,0,0,2.4,1.4,9,27,33,5,1346.4,10,572.0,30,3,0,3.7,10,17,23,22,SPA
b6160ad0,0,1,2,43.3,2.3,303,804,1176,131,47392.8,283,14829.2,452,36,529,14.3,201,521,893,22,SPA
c67cd65c,0,0,0,0.0,0.0,2,4,1,0,149.0,3,87.0,4,0,0,0.0,1,1,-2,22,SPA
c818c4d9,0,1,0,12.0,-1.0,42,94,178,42,6158.8,53,2469.8,90,9,66,11.0,30,41,125,22,SPA
c9cb972b,0,1,1,4.3,1.3,29,67,75,7,3195.0,32,1683.2,66,1,18,9.3,25,35,43,22,SPA
d4b73232,0,2,0,21.1,1.1,115,314,346,64,14324.4,149,8001.3,273,13,472,16.3,114,165,197,22,SPA
d6e3d7fb,0,0,0,0.8,-0.2,9,21,20,2,1066.0,3,204.9,8,0,35,17.6,3,18,17,22,SPA
e1846dde,1,5,0,41.5,-4.5,92,296,525,85,19215.0,198,7068.6,332,10,405,15.6,76,98,327,22,SPA
e4346678,0,5,0,37.3,2.3,182,408,618,106,22309.8,210,10332.0,399,17,664,16.2,149,198,408,22,SPA
ea83bfa6,0,2,0,20.5,-0.5,92,275,557,104,18436.7,176,7321.6,341,18,502,15.7,87,99,381,22,SPA
ee8508c0,2,4,3,32.3,-7.7,170,598,810,155,31590.0,283,13753.8,477,27,400,13.8,194,315,527,22,SPA
f38284bb,0,0,0,0.8,-0.2,2,6,17,0,530.4,8,167.2,19,0,0,15.0,1,-2,9,22,SPA
f6798fc3,2,6,0,26.6,2.6,152,378,829,116,27439.9,241,9929.2,420,27,307,12.8,128,137,588,22,SPA
fc70e345,0,3,1,37.7,1.7,182,554,711,151,29933.1,230,12305.0,405,35,486,13.9,168,324,481,22,SPA
01b8a2b2,0,2,1,8.4,-0.6,16,44,138,33,4181.4,47,1297.2,108,5,67,13.4,12,-3,91,22,CL
03df04ff,1,2,1,20.3,4.3,54,153,265,50,9752.0,92,3670.8,152,4,68,13.6,42,61,173,22,CL
08f5afaa,0,0,0,7.0,1.0,9,29,118,29,2914.6,33,933.9,70,3,134,14.9,11,-4,85,22,CL
11c7fa75,1,2,0,4.5,-1.5,17,40,119,9,3665.2,11,325.6,25,4,7,7.9,2,29,108,22,CL
11d8aff0,0,0,0,0.5,0.5,7,23,27,2,1366.2,4,247.2,13,3,30,15.2,4,19,23,22,CL
1840e36d,0,1,0,18.6,4.6,43,160,435,74,13659.0,61,3074.4,155,8,192,16.0,38,99,374,22,CL
1e064bfb,0,0,0,0.7,0.7,7,19,24,3,960.0,8,435.2,11,0,0,7.0,6,11,16,22,CL
28d596a0,0,0,0,3.7,0.7,3,10,21,1,699.3,8,224.8,17,0,0,13.0,2,2,13,22,CL
2edbd8d5,0,2,0,2.5,-0.5,3,11,16,4,668.8,16,462.4,23,0,10,10.5,4,-5,0,22,CL
2fabebc0,0,1,0,3.6,-0.4,5,8,22,5,657.8,11,317.9,23,3,0,10.8,3,-3,11,22,CL
33887998,0,0,0,5.4,-1.6,10,36,176,42,4576.0,48,1228.8,59,1,195,21.7,12,-12,128,22,CL
3392603d,0,0,1,7.1,2.1,20,47,211,16,5865.8,30,732.0,53,0,51,17.3,3,17,181,22,CL
34c3b935,0,0,0,2.0,0.0,8,12,72,11,1670.4,14,375.2,33,2,9,9.9,3,-2,58,22,CL
3bb7b8b4,0,0,1,9.7,-3.3,33,75,272,37,7860.8,51,1836.0,77,1,282,20.2,17,24,221,22,CL
3e1550ee,0,0,0,0.8,0.8,0,0,2,0,26.0,3,54.9,2,0,0,18.0,0,-3,-1,22,CL
3f034750,0,0,0,4.1,0.1,27,103,128,27,5132.8,45,2430.0,94,6,9,9.8,36,58,83,22,CL
41f0b196,0,1,1,7.9,-0.1,6,17,83,17,2158.0,13,210.6,37,0,52,17.4,0,4,70,22,CL
42130443,0,0,0,2.1,0.1,0,1,24,5,516.0,2,46.0,9,1,22,11.3,0,-1,22,22,CL
4c62d0c8,0,0,0,0.3,0.3,2,6,17,3,535.5,3,92.1,7,0,0,10.0,1,3,14,22,CL
52b3c895,0,3,0,15.0,-2.0,28,67,108,26,3639.6,44,2068.0,61,5,257,23.4,29,23,64,22,CL
55b93ae0,1,1,0,7.9,-0.1,35,78,99,11,3722.4,68,2679.2,99,1,0,6.4,36,10,31,22,CL
625c144a,0,0,1,14.0,-1.0,57,222,384,51,13708.8,124,5716.4,215,10,338,15.4,75,98,260,22,CL
65d62814,0,2,0,9.7,-3.3,25,90,213,38,6943.8,33,1102.2,86,8,34,11.4,13,57,180,22,CL
6f51e382,0,0,0,8.4,-0.6,19,43,183,25,4995.9,36,1065.6,36,4,74,14.8,9,7,147,22,CL
728e9b2e,0,0,0,3.0,-1.0,3,10,33,7,920.7,5,101.0,9,2,0,6.3,1,5,28,22,CL
74419746,1,2,0,5.2,-1.8,17,41,238,45,5997.6,24,619.2,81,2,36,12.2,3,17,214,22,CL
7a2e46a8,0,2,0,14.5,0.5,39,84,434,74,11544.4,54,1782.0,99,7,327,18.2,17,30,380,22,CL
7ba6d84e,0,2,0,8.3,-0.7,25,65,108,17,3823.2,62,2442.8,76,0,80,20.0,25,3,46,22,CL
7d3e7da6,0,0,0,1.2,0.2,1,2,30,7,645.0,2,21.0,7,0,46,15.6,0,0,28,22,CL
8778c910,0,0,0,6.7,0.7,40,65,321,43,8795.4,44,1104.4,65,3,531,23.1,6,21,277,22,CL
93fffbcf,0,1,1,10.4,0.4,56,149,248,26,10118.4,32,1408.0,72,6,235,19.6,18,117,216,22,CL
a04e2dd2,0,2,0,9.1,1.1,19,68,67,12,2780.5,37,1983.2,59,0,0,7.2,27,31,30,22,CL
a111cf41,0,3,0,12.0,-1.0,22,58,134,28,4073.6,33,1828.2,61,2,125,17.9,26,25,101,22,CL
a6de6361,0,0,0,0.0,0.0,1,4,6,3,181.8,5,181.0,7,0,0,0.0,2,-1,1,22,CL
a9107589,0,0,0,7.8,1.8,8,28,43,8,1384.6,27,1185.3,30,1,47,15.8,15,1,16,22,CL
b056e3da,0,0,0,2.3,0.3,15,24,72,20,2116.8,26,787.8,34,1,8,8.8,6,-2,46,22,CL
b583aef5,0,0,0,1.7,-0.3,13,23,31,5,1122.2,12,572.4,14,2,40,20.0,8,11,19,22,CL
b8798a46,0,1,0,5.2,-0.8,19,42,63,16,2072.7,38,1364.2,69,2,20,10.3,16,4,25,22,CL
bcb2ccd8,0,3,1,10.4,-2.6,19,48,166,23,4946.8,18,334.8,52,2,109,18.2,2,30,148,22,CL
c89e8aae,0,0,0,2.0,0.0,4,15,33,6,1092.3,9,423.9,18,0,18,18.3,6,6,24,22,CL
cd59b9df,0,0,1,7.9,-2.1,23,42,143,17,4004.0,36,1080.0,65,2,94,15.8,8,6,107,22,CL
d436eb94,0,0,0,20.4,0.4,53,98,176,19,6230.4,47,1710.8,43,4,214,16.5,20,51,129,22,CL
db401046,1,2,0,8.6,0.6,37,87,142,24,5069.4,47,2303.0,80,2,29,14.8,31,40,95,22,CL
e1d4f20d,0,0,0,0.9,-0.1,0,1,2,2,54.0,2,68.0,1,0,0,0.0,1,-1,0,22,CL
e5a76dfe,0,0,0,0.7,0.0,1,10,23,7,793.5,6,220.2,11,1,125,20.9,2,4,17,22,CL
